,date,transaction_date,cardholder_id,card_id,card_segment,offer_segment,transaction_id,transaction_currency,transaction_currency_code,transaction_amount,transaction_sales_channel,merchant_id,merchant_name,merchant_city,merchant_country,category_key,offer_id,offer_title,ruleset_id,redemption_limit,discount_type,percentage_value,minimum_spend,reward_every_transaction,reward_frequency,minimum_transactions,seg_total_transaction_count,seg_unique_user_count,casback_amount,Recency,Frequency,Monetary,Cluster,wallet_share_by_category
154,2024-05-22 12:30:00,2024-05-18,89462427-db5b-402e-a169-78a04bda0fd3,6fb7e865-d901-ef11-a574-b8cef6052491,NEW,,304139170512335,AUD,36,7.17,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,0.14,23,1,7.17,0,7.17
155,2024-05-22 12:15:00,2024-05-20,e32f44d8-5ff4-46c0-8e7a-a5485e5bf2da,db338eaa-1902-ef11-a574-b8cef6052491,NEW,,584141008470502,AUD,36,100.0,E-COMMERCE,212,WILDLIFE Sydney Australia,Sydney,Australia,Entertainment,288,Get 5% Cashback on All Purchases,243,,PERCENTAGE,5.0,,YES,,,2,2,5.0,21,1,100.0,0,100.0
156,2024-05-22 12:15:00,2024-05-20,00bb65d2-7200-4278-a50c-c93f12c28de8,48f75e8c-3502-ef11-a574-b8cef6052491,NEW,,584141051138157,AUD,36,96.0,E-COMMERCE,210,Sealife Sydney Australia,Sydney,Australia,Entertainment,285,Get 5% Cashback on All Purchases,242,,PERCENTAGE,5.0,,YES,,,36,35,4.8,21,1,96.0,0,96.0
157,2024-05-22 12:00:00,2024-05-19,fd329ea2-e388-4b34-8395-8a45903990ec,fe7878e4-3302-ef11-a574-b8cef6052491,NEW,,304140145611672,AUD,36,117.88,IN-STORE,223,Novo Shoes Instore,MANDURAH,Australia,Fashion & Retail,284,Spend $100 and get 15% Cashback,241,,PERCENTAGE,15.0,100.0,YES,,,96,96,17.68,22,1,117.88,0,117.88
158,2024-05-22 12:00:00,2024-05-19,d59ae362-0b17-4c50-a629-9c7ccaa71780,c861b2b1-3702-ef11-a574-b8cef6052491,NEW,,304140082186196,AUD,36,101.93,IN-STORE,223,Novo Shoes Instore,MAROOCHYDORE,Australia,Fashion & Retail,284,Spend $100 and get 15% Cashback,241,,PERCENTAGE,15.0,100.0,YES,,,96,96,15.28,22,1,101.93,0,101.93
159,2024-05-22 12:00:00,2024-05-20,7bdabcfd-f47f-462b-b83d-555130b3d1fb,764d9c11-fe01-ef11-a574-b8cef6052491,NEW,,304141244866838,AUD,36,38.0,E-COMMERCE,266,Converse,Melbourne,Australia,Fashion & Retail,337,Get 5% Cashback on your 1st purchase,293,,PERCENTAGE,5.0,,NO,ONLY,1.0,35,35,1.9,21,1,38.0,0,38.0
160,2024-05-22 11:30:00,2024-05-20,d79ecac8-d223-4dcc-80fb-d6590b97e75c,e2d701d8-2b02-ef11-a574-b8cef6052491,NEW,,304141226375221,AUD,36,25.9,IN-STORE,255,Shoes & Sox,Parramatta,Australia,Fashion & Retail,325,Get 5% Cashback on All Purchases,242,,PERCENTAGE,5.0,,YES,,,100,96,1.29,21,2,175.85,0,175.85
161,2024-05-22 11:30:00,2024-05-19,5429b479-2d37-4783-9c7c-7e068e81ef11,f4854d1d-2202-ef11-a574-b8cef6052491,LOYAL,,584140100318527,AUD,36,214.86,IN-STORE,223,Novo Shoes Instore,LOGANHOLME,Australia,Fashion & Retail,284,Spend $100 and get 15% Cashback,241,,PERCENTAGE,15.0,100.0,YES,,,96,96,32.22,22,1,214.86,0,214.86
162,2024-05-22 11:30:00,2024-05-13,1f55d523-6a7a-47f7-9702-427768b636dc,6dc5765a-1602-ef11-a574-b8cef6052491,NEW,,584134172882540,AUD,36,159.98,E-COMMERCE,265,2XU Online,Cremorne,Australia,Fashion & Retail,335,Get 5% Cashback on your 1st purchase,293,,PERCENTAGE,5.0,,NO,ONLY,1.0,26,26,7.99,28,1,159.98,0,159.98
163,2024-05-22 11:30:00,2024-05-19,1414c28d-adbf-42ce-8b7f-133384dcfde0,fdfa891b-3e02-ef11-a574-b8cef6052491,LOYAL,,464140106383196,AUD,36,116.93,IN-STORE,223,Novo Shoes Instore,SPRINGFIELD,Australia,Fashion & Retail,284,Spend $100 and get 15% Cashback,241,,PERCENTAGE,15.0,100.0,YES,,,96,96,17.53,22,1,116.93,0,116.93
164,2024-05-22 11:30:00,2024-05-20,05e08a7c-bc34-4c21-9ab2-194a26eb49e8,b89a7d7d-1502-ef11-a574-b8cef6052491,,,464141320712883,AUD,36,46.94,E-COMMERCE,268,Glassons,South Yarra,Australia,Fashion & Retail,346,Get 7% Cashback on All Purchases,298,,PERCENTAGE,7.0,,YES,,,115,112,3.28,21,1,46.94,0,46.94
165,2024-05-22 11:15:00,2024-05-12,d82fe9e8-e1ec-4fe2-9a00-376558ef8f7d,f6a5bedf-2602-ef11-a574-b8cef6052491,NEW,,384133375205097,AUD,36,34.0,E-COMMERCE,265,2XU Online,Cremorne,Australia,Fashion & Retail,335,Get 5% Cashback on your 1st purchase,293,,PERCENTAGE,5.0,,NO,ONLY,1.0,26,26,1.7,29,1,34.0,0,34.0
166,2024-05-22 11:15:00,2024-05-19,c76564ab-0d0b-4a6c-a2f0-e1baa6dd7d10,cecdf216-1b02-ef11-a574-b8cef6052491,NEW,,384140418456599,AUD,36,135.6,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,2.71,22,1,135.6,0,135.6
167,2024-05-22 11:15:00,2024-05-20,99528e2c-c879-4871-ae81-bacf8b082814,744fb1aa-1202-ef11-a574-b8cef6052491,NEW,,464141201468245,AUD,36,299.97,IN-STORE,259,Superdry,Melbourne,Australia,Fashion & Retail,321,Get 5% Cashback on All Purchases,264,,PERCENTAGE,5.0,,YES,,,20,20,14.99,21,1,299.97,0,299.97
168,2024-05-22 11:15:00,2024-05-20,89fc451b-6a45-40bb-b3ec-9f29800d7e06,7526354b-0f02-ef11-a574-b8cef6052491,NEW,,304141323198323,AUD,36,153.0,E-COMMERCE,265,2XU Online,Cremorne,Australia,Fashion & Retail,335,Get 5% Cashback on your 1st purchase,293,,PERCENTAGE,5.0,,NO,ONLY,1.0,26,26,7.65,21,1,153.0,0,153.0
169,2024-05-22 11:00:00,2024-05-20,fee50498-0ee9-434d-9c4f-2be04c12980d,cd33e0b3-3a02-ef11-a574-b8cef6052491,NEW,,304141087670178,AUD,36,326.4,E-COMMERCE,267,Kora Organics,Warriewood,Australia,Beauty,339,Get 10% Cashback on 1st Purchase,287,,PERCENTAGE,10.0,,NO,ONLY,1.0,1,1,32.64,21,1,326.4,0,326.4
170,2024-05-22 11:00:00,2024-05-18,00333429-58ff-41b7-806d-1cb5c850e60f,4d5e0870-2802-ef11-a574-b8cef6052491,LOYAL,LOYAL,464139248628203,AUD,36,120.0,E-COMMERCE,266,Converse,Melbourne,Australia,Fashion & Retail,338,Get 2% Cashback on All Purchases,286,,PERCENTAGE,2.0,,YES,,,6,6,2.4,23,1,120.0,0,120.0
171,2024-05-22 10:45:00,2024-05-20,f95a1d30-1c7c-40cc-a725-d45b44aef099,a63e0c68-0702-ef11-a574-b8cef6052491,NEW,,464141135739497,AUD,36,79.92,IN-STORE,259,Superdry,Chatswood,Australia,Fashion & Retail,321,Get 5% Cashback on All Purchases,264,,PERCENTAGE,5.0,,YES,,,20,20,3.99,21,1,79.92,0,79.92
172,2024-05-22 10:45:00,2024-05-19,cde0a919-af2d-4b12-9083-4b1837e50628,435edbb9-0502-ef11-a574-b8cef6052491,NEW,,304140187190607,AUD,36,114.95,IN-STORE,223,Novo Shoes Instore,BIGGERA WATERS,Australia,Fashion & Retail,284,Spend $100 and get 15% Cashback,241,,PERCENTAGE,15.0,100.0,YES,,,96,96,17.24,22,1,114.95,0,114.95
173,2024-05-22 10:45:00,2024-05-20,5f14cfbb-0ec1-4ec6-8a02-35d6e91485c8,5719f1cf-fd01-ef11-a574-b8cef6052491,,,584141328901018,AUD,36,211.89,E-COMMERCE,268,Glassons,South Yarra,Australia,Fashion & Retail,346,Get 7% Cashback on All Purchases,298,,PERCENTAGE,7.0,,YES,,,115,112,14.83,21,1,211.89,0,211.89
174,2024-05-22 10:30:00,2024-05-20,ee7b6e96-ef2b-4791-b112-4b9dc0aa6418,d3ad16e2-3002-ef11-a574-b8cef6052491,NEW,,304141405465592,AUD,36,212.5,E-COMMERCE,250,LSKD,Loganholme,Australia,Fashion & Retail,306,Spend $150 and get 10% Cashback,251,,PERCENTAGE,10.0,150.0,YES,,,103,92,21.25,21,1,212.5,0,212.5
175,2024-05-22 10:30:00,2024-05-18,e2d8b549-1170-4522-873b-9af1cc70684b,6c9d58f4-2202-ef11-a574-b8cef6052491,LOYAL,LOYAL,384139389781132,AUD,36,105.0,E-COMMERCE,266,Converse,Melbourne,Australia,Fashion & Retail,338,Get 2% Cashback on All Purchases,286,,PERCENTAGE,2.0,,YES,,,6,6,2.1,23,1,105.0,0,105.0
176,2024-05-22 10:30:00,2024-05-20,d79ecac8-d223-4dcc-80fb-d6590b97e75c,e2d701d8-2b02-ef11-a574-b8cef6052491,NEW,,384141224888872,AUD,36,149.95,IN-STORE,255,Shoes & Sox,Parramatta,Australia,Fashion & Retail,325,Get 5% Cashback on All Purchases,242,,PERCENTAGE,5.0,,YES,,,100,96,7.49,21,2,175.85,0,175.85
177,2024-05-22 10:30:00,2024-05-20,67a24036-3e0a-4177-92f1-bdfce582b762,5d9fc13e-3502-ef11-a574-b8cef6052491,NEW,,384141439939379,AUD,36,17.95,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,Get 7% Cashback on your 1st purchase,255,,PERCENTAGE,7.0,,NO,ONLY,1.0,57,57,1.25,21,1,17.95,0,17.95
178,2024-05-22 10:15:00,2024-05-18,ddaa3439-125b-4918-bebe-62cb7c0157ac,666d9adf-d401-ef11-a574-b8cef6052491,LOYAL,LOYAL,384139312677309,AUD,36,91.0,E-COMMERCE,266,Converse,Melbourne,Australia,Fashion & Retail,338,Get 2% Cashback on All Purchases,286,,PERCENTAGE,2.0,,YES,,,6,6,1.82,23,1,91.0,0,91.0
179,2024-05-22 10:15:00,2024-05-18,20bd451f-ac10-4f2e-be38-db5dbf3d7837,314084d4-1202-ef11-a574-b8cef6052491,NEW,,584139177630087,AUD,36,100.0,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,2.0,23,2,127.65,0,127.65
180,2024-05-22 10:15:00,2024-05-18,20bd451f-ac10-4f2e-be38-db5dbf3d7837,314084d4-1202-ef11-a574-b8cef6052491,NEW,,464139199736440,AUD,36,27.65,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,0.55,23,2,127.65,0,127.65
181,2024-05-22 10:15:00,2024-05-20,11255e2d-8b58-4af9-b999-7e9dca911ea1,f69b9188-0a02-ef11-a574-b8cef6052491,NEW,,584141356755247,AUD,36,91.0,E-COMMERCE,266,Converse,Melbourne,Australia,Fashion & Retail,337,Get 5% Cashback on your 1st purchase,293,,PERCENTAGE,5.0,,NO,ONLY,1.0,35,35,4.55,21,1,91.0,0,91.0
182,2024-05-22 10:15:00,2024-05-20,016a7431-f255-44a6-8243-df5b6ba5c06d,34ea0440-1302-ef11-a574-b8cef6052491,NEW,,304141092780904,AUD,36,210.47,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,4.2,21,1,210.47,0,210.47
183,2024-05-22 10:00:00,2024-05-19,71604ef2-d66f-4815-99aa-353425ee943c,aec25f4f-0d02-ef11-a574-b8cef6052491,NEW,,584140444476856,AUD,36,119.0,E-COMMERCE,266,Converse,Melbourne,Australia,Fashion & Retail,337,Get 5% Cashback on your 1st purchase,293,,PERCENTAGE,5.0,,NO,ONLY,1.0,35,35,5.95,22,1,119.0,0,119.0
184,2024-05-22 10:00:00,2024-05-18,6009ac48-a9bc-43f5-9153-a3eb24183346,50d07583-1502-ef11-a574-b8cef6052491,LAPSED,,464139164638462,AUD,36,124.93,IN-STORE,223,Novo Shoes Instore,CANNINGTON,Australia,Fashion & Retail,284,Spend $100 and get 15% Cashback,241,,PERCENTAGE,15.0,100.0,YES,,,96,96,18.73,23,1,124.93,0,124.93
185,2024-05-22 10:00:00,2024-05-19,2d271cdb-c060-4304-9c78-093293f9cb31,616a2aaf-2502-ef11-a574-b8cef6052491,,,584140319451483,AUD,36,46.94,E-COMMERCE,268,Glassons,South Yarra,Australia,Fashion & Retail,346,Get 7% Cashback on All Purchases,298,,PERCENTAGE,7.0,,YES,,,115,112,3.28,22,1,46.94,0,46.94
186,2024-05-22 09:45:00,2024-05-19,e7f51988-7e6a-4089-9f9e-c5e879bc5edb,b751e5af-c07d-ee11-b3da-b8cef6052529,NEW,,584140032586150,AUD,36,124.93,IN-STORE,223,Novo Shoes Instore,COOMERA,Australia,Fashion & Retail,284,Spend $100 and get 15% Cashback,241,,PERCENTAGE,15.0,100.0,YES,,,96,96,18.73,22,1,124.93,0,124.93
187,2024-05-22 09:15:00,2024-05-20,fd6a8c7d-2b6d-4358-a302-4a090fc530f2,5c8b880f-2702-ef11-a574-b8cef6052491,,,464141140862093,AUD,36,159.96,E-COMMERCE,268,Glassons,South Yarra,Australia,Fashion & Retail,346,Get 7% Cashback on All Purchases,298,,PERCENTAGE,7.0,,YES,,,115,112,11.19,21,1,159.96,0,159.96
188,2024-05-22 09:15:00,2024-05-18,bb8168da-3621-47c5-a88f-e83403bfd966,4e2af229-24eb-ee11-abba-043f72dce83d,NEW,,584139310710301,AUD,36,108.63,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,2.17,23,1,108.63,0,108.63
189,2024-05-22 09:15:00,2024-05-19,382a254a-b5a7-423d-8e23-d26e549193f3,3b78ec71-d101-ef11-a574-b8cef6052491,LAPSED,,384140413226027,AUD,36,64.35,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,1.28,22,1,64.35,0,64.35
190,2024-05-22 09:00:00,2024-05-19,6ab3d685-5ff8-4c14-9d54-4987f784889d,a7ea8e3e-1f02-ef11-a574-b8cef6052491,LOYAL,LOYAL,384140366485596,AUD,36,94.5,E-COMMERCE,266,Converse,Melbourne,Australia,Fashion & Retail,338,Get 2% Cashback on All Purchases,286,,PERCENTAGE,2.0,,YES,,,6,6,1.89,22,1,94.5,0,94.5
191,2024-05-22 08:45:00,2024-05-20,34e01786-4475-4857-b59d-62ce6b4ba9d9,0862427a-1f02-ef11-a574-b8cef6052491,,,584141220472773,AUD,36,89.98,E-COMMERCE,268,Glassons,South Yarra,Australia,Fashion & Retail,346,Get 7% Cashback on All Purchases,298,,PERCENTAGE,7.0,,YES,,,115,112,6.29,21,1,89.98,0,89.98
192,2024-05-22 08:45:00,2024-05-19,07087dc3-84aa-4897-af35-4795eef50f7b,083eb114-0202-ef11-a574-b8cef6052491,NEW,,464140270152881,AUD,36,42.66,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,0.85,22,1,42.66,0,42.66
193,2024-05-22 08:30:00,2024-05-19,f132987d-2fc7-4ea1-b608-fdb9d6139f2b,faea40fe-f301-ef11-a574-b8cef6052491,NEW,,384140136391454,AUD,36,137.43,IN-STORE,223,Novo Shoes Instore,CARINDALE,Australia,Fashion & Retail,284,Spend $100 and get 15% Cashback,241,,PERCENTAGE,15.0,100.0,YES,,,96,96,20.61,22,1,137.43,0,137.43
194,2024-05-22 08:30:00,2024-05-19,ebee3391-6ef9-4e71-819b-0e0f8dddff79,26b62484-4202-ef11-a574-b8cef6052491,NEW,,304140168320178,AUD,36,55.95,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,1.11,22,1,55.95,0,55.95
195,2024-05-22 08:15:00,2024-05-20,ed4205c8-0a59-4bd7-90e5-0e9b29d034c4,9132c5f6-f101-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",304141286651351,AUD,36,9.95,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,311,Get 5% Cashback on All Purchases,256,,PERCENTAGE,5.0,,YES,,,14,13,0.49,21,1,9.95,0,9.95
196,2024-05-22 08:15:00,2024-05-18,e098269e-e792-4b89-8b77-862cdbd75ed9,c35c2e80-0202-ef11-a574-b8cef6052491,NEW,,384139829742953,AUD,36,80.0,E-COMMERCE,266,Converse,Melbourne,Australia,Fashion & Retail,337,Get 5% Cashback on your 1st purchase,293,,PERCENTAGE,5.0,,NO,ONLY,1.0,35,35,4.0,23,1,80.0,0,80.0
197,2024-05-22 08:00:00,2024-05-19,e0a25e66-3289-4da9-8717-47a3a3b4391d,f6f67cad-2302-ef11-a574-b8cef6052491,,,304140348692405,AUD,36,127.47,E-COMMERCE,268,Glassons,South Yarra,Australia,Fashion & Retail,346,Get 7% Cashback on All Purchases,298,,PERCENTAGE,7.0,,YES,,,115,112,8.92,22,1,127.47,0,127.47
198,2024-05-22 07:45:00,2024-05-20,8f2bc833-9c18-4749-b5cf-ca292a6d7a38,9b230b91-1702-ef11-a574-b8cef6052491,,,584141192582802,AUD,36,72.44,E-COMMERCE,268,Glassons,South Yarra,Australia,Fashion & Retail,346,Get 7% Cashback on All Purchases,298,,PERCENTAGE,7.0,,YES,,,115,112,5.07,21,1,72.44,0,72.44
199,2024-05-22 07:45:00,2024-05-19,759e6bbe-a747-4b65-acb0-c1e6c6a8bd47,7a494d7c-d701-ef11-a574-b8cef6052491,NEW,,304140074963754,AUD,36,21.73,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,0.43,22,1,21.73,0,21.73
200,2024-05-22 07:30:00,2024-05-20,ed61085b-6e5b-4338-887c-9431bfe59cf3,8c2c0d2e-850e-ee11-8171-f403433e0c0d,NEW,,384141026273387,AUD,36,99.0,E-COMMERCE,214,SEALIFE Melbourne Australia,Melbourne,Australia,Entertainment,290,Get 5% Cashback on All Purchases,243,,PERCENTAGE,5.0,,YES,,,32,31,4.95,21,1,99.0,0,99.0
201,2024-05-22 07:30:00,2024-05-19,bd6b5b96-f935-4c9f-aa42-93342ca9bbf5,c18aa985-3402-ef11-a574-b8cef6052491,NEW,,304140835354428,AUD,36,34.95,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,0.69,22,1,34.95,0,34.95
202,2024-05-22 07:30:00,2024-05-20,1e01b33e-1e9c-463b-a514-71e19cf8bb4c,64086e89-1502-ef11-a574-b8cef6052491,NEW,,304141000904983,AUD,36,127.5,E-COMMERCE,265,2XU Online,Cremorne,Australia,Fashion & Retail,335,Get 5% Cashback on your 1st purchase,293,,PERCENTAGE,5.0,,NO,ONLY,1.0,26,26,6.37,21,1,127.5,0,127.5
203,2024-05-22 07:15:00,2024-05-19,83c5ceb7-d289-4de0-80d1-afd939e19b12,280d2afb-2302-ef11-a574-b8cef6052491,LOYAL,,584140255974363,AUD,36,109.95,IN-STORE,255,Shoes & Sox,Bondi,Australia,Fashion & Retail,325,Get 5% Cashback on All Purchases,242,,PERCENTAGE,5.0,,YES,,,100,96,5.49,22,1,109.95,0,109.95
204,2024-05-22 07:15:00,2024-05-19,6880f1df-5f7e-4d82-b96d-d187e890f64e,f90981de-3302-ef11-a574-b8cef6052491,,,464140348276058,AUD,36,223.92,E-COMMERCE,268,Glassons,South Yarra,Australia,Fashion & Retail,346,Get 7% Cashback on All Purchases,298,,PERCENTAGE,7.0,,YES,,,115,112,15.67,22,1,223.92,0,223.92
205,2024-05-22 07:15:00,2024-05-19,1fc0ddf1-b4e1-4c24-bf81-a7f320bb215a,9353c077-2302-ef11-a574-b8cef6052491,NEW,,584140341811538,AUD,36,59.25,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,1.18,22,1,59.25,0,59.25
206,2024-05-22 07:00:00,2024-05-17,aa0b8b8f-01e5-4c64-9b38-12f690eb9716,7312a3a3-ea01-ef11-a574-b8cef6052491,LAPSED,,584138800105213,AUD,36,474.58,E-COMMERCE,240,Automotive Superstore,Castle Hill,Australia,Retailers,312,Get 2% Cashback on All Purchases,257,,PERCENTAGE,2.0,,YES,,,87,86,9.49,24,1,474.58,0,474.58
207,2024-05-21 18:45:00,2024-05-11,a5cfad45-9762-4745-86bb-4311b715d6f7,61d9c76d-3402-ef11-a574-b8cef6052491,NEW,,464132397482955,AUD,36,179.97,E-COMMERCE,265,2XU Online,Cremorne,Australia,Fashion & Retail,335,Get 5% Cashback on your 1st purchase,293,,PERCENTAGE,5.0,,NO,ONLY,1.0,26,26,8.99,30,1,179.97,1,179.97
208,2024-05-21 15:30:00,2024-05-11,d1ed222d-4cf9-42cc-9a74-e2d6321c8ff9,ad07fe59-ef01-ef11-a574-b8cef6052491,NEW,,584132451514307,AUD,36,112.49,E-COMMERCE,265,2XU Online,Cremorne,Australia,Fashion & Retail,335,Get 5% Cashback on your 1st purchase,293,,PERCENTAGE,5.0,,NO,ONLY,1.0,26,26,5.62,27,2,275.9,0,275.9
209,2024-05-21 15:15:00,2024-05-19,3563f9ed-817e-4e8a-9b58-47f1b0278ace,a1cc1a4b-0802-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",464140080488238,AUD,36,9.95,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,311,Get 5% Cashback on All Purchases,256,,PERCENTAGE,5.0,,YES,,,14,13,0.49,22,2,226.83999999999997,0,226.83999999999997
210,2024-05-21 15:15:00,2024-05-18,130f299e-4fb7-4603-b334-61c0c829fc6b,1a57504d-fe01-ef11-a574-b8cef6052491,,,384139355394002,AUD,36,139.97,E-COMMERCE,268,Glassons,South Yarra,Australia,Fashion & Retail,346,Get 7% Cashback on All Purchases,298,,PERCENTAGE,7.0,,YES,,,115,112,9.79,23,1,139.97,0,139.97
211,2024-05-21 15:00:00,2024-05-19,4939aaa7-364b-4801-8372-e11fb2331cf4,87b01a78-0502-ef11-a574-b8cef6052491,NEW,,464140008998543,AUD,36,125.0,E-COMMERCE,209,Sydney Tower Eye Australia,Sydney,Australia,Entertainment,286,Get 5% Cashback on All Purchases,243,,PERCENTAGE,5.0,,YES,,,15,14,6.25,22,1,125.0,0,125.0
212,2024-05-21 15:00:00,2024-05-18,14a31db6-a3fd-49ba-8289-370451d020f2,df86e5a5-2102-ef11-a574-b8cef6052491,,,384139434824478,AUD,36,104.97,E-COMMERCE,268,Glassons,South Yarra,Australia,Fashion & Retail,346,Get 7% Cashback on All Purchases,298,,PERCENTAGE,7.0,,YES,,,115,112,7.34,23,2,168.95,0,168.95
213,2024-05-21 14:30:00,2024-05-19,2ceb0f69-97aa-4cce-94f8-e875faa2f57f,80e6a725-2c02-ef11-a574-b8cef6052491,NEW,,384140054465265,AUD,36,102.0,E-COMMERCE,210,Sealife Sydney Australia,Sydney,Australia,Entertainment,285,Get 5% Cashback on All Purchases,242,,PERCENTAGE,5.0,,YES,,,36,35,5.09,22,1,102.0,0,102.0
214,2024-05-21 14:15:00,2024-05-19,ed8024c0-00a3-4f7d-a44e-c09fe6f8e4de,3d3a168b-0d02-ef11-a574-b8cef6052491,LOYAL,,584140083161656,AUD,36,317.16,E-COMMERCE,250,LSKD,Loganholme,Australia,Fashion & Retail,306,Spend $150 and get 10% Cashback,251,,PERCENTAGE,10.0,150.0,YES,,,103,92,31.71,22,1,317.16,0,317.16
215,2024-05-21 14:00:00,2024-05-19,a3d4d1da-d29b-44e4-baf9-b9c1746cad73,e5649c3c-1602-ef11-a574-b8cef6052491,NEW,,584140076658155,AUD,36,64.95,IN-STORE,255,Shoes & Sox,Marooychydore,Australia,Fashion & Retail,325,Get 5% Cashback on All Purchases,242,,PERCENTAGE,5.0,,YES,,,100,96,3.24,22,1,64.95,0,64.95
216,2024-05-21 14:00:00,2024-05-19,637f1f55-e6d9-463b-9258-a756da13e808,a80f325f-d801-ef11-a574-b8cef6052491,NEW,,584140218362077,AUD,36,55.71,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,Get 7% Cashback on your 1st purchase,255,,PERCENTAGE,7.0,,NO,ONLY,1.0,57,57,3.89,22,1,55.71,0,55.71
217,2024-05-21 14:00:00,2024-05-19,0c8458a2-fa1e-4a33-8d3c-1d31d424d476,336b07e8-1b02-ef11-a574-b8cef6052491,LOYAL,,304140062522897,AUD,36,109.95,IN-STORE,255,Shoes & Sox,Indooroopilly,Australia,Fashion & Retail,325,Get 5% Cashback on All Purchases,242,,PERCENTAGE,5.0,,YES,,,100,96,5.49,22,1,109.95,0,109.95
218,2024-05-21 13:45:00,2024-05-18,c5fecf38-8f23-42ed-9a43-9f23efed371a,23444a32-0702-ef11-a574-b8cef6052491,NEW,,304139103049841,AUD,36,113.43,IN-STORE,223,Novo Shoes Instore,CASTLE HILL,Australia,Fashion & Retail,284,Spend $100 and get 15% Cashback,241,,PERCENTAGE,15.0,100.0,YES,,,96,96,17.01,23,1,113.43,0,113.43
219,2024-05-21 13:45:00,2024-05-19,74d2d91f-cd1b-471d-8cbb-aea183685456,c06eea8b-1802-ef11-a574-b8cef6052491,,,384140149578947,AUD,36,163.42,E-COMMERCE,268,Glassons,South Yarra,Australia,Fashion & Retail,346,Get 7% Cashback on All Purchases,298,,PERCENTAGE,7.0,,YES,,,115,112,11.43,22,1,163.42,0,163.42
220,2024-05-21 13:30:00,2024-05-18,55ae73dc-fc47-478b-8f97-fa42ab62f263,23da1d2c-3402-ef11-a574-b8cef6052491,NEW,,584139283133815,AUD,36,217.17,IN-STORE,259,Superdry,Chatswood,Australia,Fashion & Retail,321,Get 5% Cashback on All Purchases,264,,PERCENTAGE,5.0,,YES,,,20,20,10.85,23,1,217.17,0,217.17
221,2024-05-21 13:00:00,2024-05-18,fc34d916-6c9e-4967-a8d0-933c0db4200a,3afa8427-2002-ef11-a574-b8cef6052491,NEW,,584139844589269,AUD,36,80.15,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,Get 7% Cashback on your 1st purchase,255,,PERCENTAGE,7.0,,NO,ONLY,1.0,57,57,5.61,23,1,80.15,0,80.15
222,2024-05-21 12:45:00,2024-05-19,947ea194-dfd5-4fe5-b91d-011c4069354c,c9e3275b-3302-ef11-a574-b8cef6052491,,,464140099731228,AUD,36,85.96,E-COMMERCE,268,Glassons,South Yarra,Australia,Fashion & Retail,346,Get 7% Cashback on All Purchases,298,,PERCENTAGE,7.0,,YES,,,115,112,6.01,22,1,85.96,0,85.96
223,2024-05-21 12:15:00,2024-05-19,727c5ec1-39a6-411d-a32e-c2b3d16f9dcb,10b2650f-f301-ef11-a574-b8cef6052491,NEW,,304140298178139,AUD,36,105.0,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,Get 7% Cashback on your 1st purchase,255,,PERCENTAGE,7.0,,NO,ONLY,1.0,57,57,7.35,22,1,105.0,0,105.0
