date,transaction_date,cardholder_id,card_id,card_segment,offer_segment,transaction_id,transaction_currency,transaction_currency_code,transaction_amount,transaction_sales_channel,merchant_id,merchant_name,merchant_city,merchant_country,category_key,offer_id,offer_title,ruleset_id,redemption_limit,discount_type,fixed_value,minimum_spend,reward_every_transaction,reward_frequency,minimum_transactions,seg_total_transaction_count,seg_unique_user_count,casback_amount
"2024-05-13 14:30:00",2024-05-09T08:56:52,9819b4a6-8b8f-4750-a406-4b732b7c7ce2,a9ef0b90-3a02-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",304130322121968,AUD,36,50.34,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
"2024-05-13 14:30:00",2024-05-09T10:07:19,94bfb01e-111b-4cba-916a-f5e25a641492,82ef227a-f201-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",384130364391702,AUD,36,203.98,E-COMMERCE,235,"Pet Circle",Sydney,Australia,Retailers,304,"Spend $100 get $10 Cashback",249,NULL,FIXED,10.00,100.00,YES,NULL,NULL,185,180,10.00
"2024-05-13 14:30:00",2024-05-09T13:52:30,8ed99350-7b70-4c30-8311-818478ab7b7f,9d6c2aaf-2502-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",384130499508129,AUD,36,132.92,E-COMMERCE,235,"Pet Circle",Sydney,Australia,Retailers,304,"Spend $100 get $10 Cashback",249,NULL,FIXED,10.00,100.00,YES,NULL,NULL,185,180,10.00
"2024-05-13 14:30:00",2024-05-09T02:26:55,8a297d25-a6d8-4be4-b304-bb3f987518e8,c2e2237d-f601-ef11-a574-b8cef6052491,LOYAL,,584130088152764,AUD,36,40.10,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:30:00",2024-05-09T22:41:24,8349bfcd-cfaa-4f87-98d2-e0d9114ed905,d695d6bb-fa01-ef11-a574-b8cef6052491,LOYAL,,584130816849323,AUD,36,46.56,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:30:00",2024-05-09T08:36:56,73e202ea-5786-40ad-b8e3-4069aed9588c,9f939ea6-2902-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",464130310169709,AUD,36,40.72,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
"2024-05-13 14:30:00",2024-05-09T07:41:18,6d9cd426-0770-465f-b268-e94923e7879c,c3035aa2-0002-ef11-a574-b8cef6052491,NEW,,464130276789445,AUD,36,190.95,E-COMMERCE,235,"Pet Circle",Sydney,Australia,Retailers,302,"Get $10 back on 1st Purchase of $50+",248,NULL,FIXED,10.00,50.00,NO,ONLY,1,127,127,10.00
"2024-05-13 14:30:00",2024-05-09T00:54:00,5cd4edf1-4b89-414b-ba0e-e10144607ee2,1b4ebfa9-0702-ef11-a574-b8cef6052491,LAPSED,,384130032409557,AUD,36,185.00,IN-STORE,262,"General Pants Co. Instore",Robina,Australia,"Fashion & Retail",329,"Spend $100 get $5 Cashback",273,NULL,FIXED,5.00,100.00,YES,NULL,NULL,80,80,5.00
"2024-05-13 14:30:00",2024-05-09T12:34:49,52381e04-537b-48a2-a410-32ffd3600b00,763ed50d-0102-ef11-a574-b8cef6052491,NEW,,464130452896577,AUD,36,70.56,E-COMMERCE,235,"Pet Circle",Sydney,Australia,Retailers,302,"Get $10 back on 1st Purchase of $50+",248,NULL,FIXED,10.00,50.00,NO,ONLY,1,127,127,10.00
"2024-05-13 14:30:00",2024-05-09T08:07:20,4d30abfa-bbeb-4624-bed8-2e07d0b4e6dc,d82a883d-2c02-ef11-a574-b8cef6052491,LOYAL,,384130292403167,AUD,36,60.95,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:30:00",2024-05-09T02:26:25,14e6989a-945b-436e-83ac-8563f278886b,36a679c4-2da8-ed11-816b-f403433e0c0d,LOYAL,,384130087855475,AUD,36,28.29,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:30:00",2024-05-09T09:17:35,0dc222b6-1905-449b-bbad-a67fefa5ee08,2c50081c-1a02-ef11-a574-b8cef6052491,LOYAL,,464130334553800,AUD,36,67.94,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:30:00",2024-05-09T01:11:48,0acebb29-25ea-4ab2-bac3-4a54f37b924b,d2f2fa40-1402-ef11-a574-b8cef6052491,LOYAL,,464130043082665,AUD,36,43.89,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:15:00",2024-05-09T08:09:22,d77f539f-9df5-41f5-a33d-9b76968ac732,f92e80a6-1402-ef11-a574-b8cef6052491,LOYAL,,304130293622183,AUD,36,25.09,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:15:00",2024-05-09T01:49:15,8a1b52cc-47ab-4d46-b761-dacfa0e88938,98cf8af4-f601-ef11-a574-b8cef6052491,LOYAL,,304130065556702,AUD,36,34.47,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:15:00",2024-05-09T07:34:01,6df172cf-45e9-4dcc-905b-f42d7820705b,ef73a164-1b02-ef11-a574-b8cef6052491,LOYAL,,304130272417489,AUD,36,61.89,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:15:00",2024-05-09T03:53:40,2b718bb7-7824-4751-b97c-5e1482645d9e,72f9711f-0602-ef11-a574-b8cef6052491,LOYAL,,464130140205284,AUD,36,29.44,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:15:00",2024-05-09T07:13:58,234f2989-0a07-408d-9c47-b7b2f8f9f77e,933e0c68-0702-ef11-a574-b8cef6052491,LOYAL,,304130260383362,AUD,36,43.60,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:00:00",2024-05-09T07:56:03,e61e743a-0fe5-4b4b-a239-1eddce00bf17,aa937f55-0102-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",304130285635208,AUD,36,55.01,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
"2024-05-13 14:00:00",2024-05-09T09:13:36,e03575c0-6011-4bb8-b085-4f28aab8ca2f,1f5b5991-772b-ee11-8174-30e17161bfca,LOYAL,,384130332167953,AUD,36,111.50,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:00:00",2024-05-09T10:22:37,cb439cfe-4eea-493e-94d4-511286ffbfeb,0607134b-d501-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",584130373572786,AUD,36,157.66,E-COMMERCE,235,"Pet Circle",Sydney,Australia,Retailers,304,"Spend $100 get $10 Cashback",249,NULL,FIXED,10.00,100.00,YES,NULL,NULL,185,180,10.00
"2024-05-13 14:00:00",2024-05-09T00:53:32,b322b2d0-5717-48a7-a195-52c611bc7805,8e8366e0-f301-ef11-a574-b8cef6052491,LOYAL,,584130032129898,AUD,36,56.00,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:00:00",2024-05-09T10:11:52,7fea0d89-1e13-4b93-a0f0-4297e911e822,be182335-2902-ef11-a574-b8cef6052491,LOYAL,,584130367120164,AUD,36,98.50,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 14:00:00",2024-05-09T06:38:14,5824a9c3-e0f9-44f7-9c3c-1a8b51ce78ae,9da3108d-2002-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",304130238943267,AUD,36,55.09,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
"2024-05-13 13:45:00",2024-05-09T07:48:46,d4bd32b8-597b-4099-8983-7cfa675e81a4,9781fa8a-0602-ef11-a574-b8cef6052491,LOYAL,,464130281268710,AUD,36,37.37,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:45:00",2024-05-09T06:21:07,89149e00-bbc2-4d02-854f-d32619802c0e,1f1a93b9-d101-ef11-a574-b8cef6052491,LOYAL,,304130228679266,AUD,36,47.98,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:45:00",2024-05-09T05:42:57,84b81c73-27d8-4cef-954c-f0923a0bd234,12b5e2b4-0d02-ef11-a574-b8cef6052491,LOYAL,,584130205773393,AUD,36,30.38,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:45:00",2024-05-09T10:24:48,515cdba7-33c9-4647-b746-e0cbe321bea0,6805c400-3202-ef11-a574-b8cef6052491,LOYAL,,384130374888482,AUD,36,74.34,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:45:00",2024-05-09T06:52:53,50351300-7d43-4f72-b7c9-560a9fa8cc7d,2fbd6f77-1c02-ef11-a574-b8cef6052491,LOYAL,,584130247735485,AUD,36,30.04,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:45:00",2024-05-09T11:47:36,46e89e36-e77a-4494-bb70-d55246ea623f,485ede5b-3402-ef11-a574-b8cef6052491,LOYAL,,304130424563480,AUD,36,44.85,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:45:00",2024-05-09T10:26:26,411d8e19-903e-4a70-9a69-1a70c62d12d8,4ba20db5-1e02-ef11-a574-b8cef6052491,LOYAL,,304130375861210,AUD,36,52.18,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:45:00",2024-05-09T11:01:44,3e441d3b-3cc1-4d64-b5f9-0e3d4295b46d,91c5765a-1602-ef11-a574-b8cef6052491,NEW,,304130397040456,AUD,36,80.09,E-COMMERCE,235,"Pet Circle",Sydney,Australia,Retailers,302,"Get $10 back on 1st Purchase of $50+",248,NULL,FIXED,10.00,50.00,NO,ONLY,1,127,127,10.00
"2024-05-13 13:45:00",2024-05-09T02:04:21,2de6cd03-0cc9-482f-97ef-82dcae78751d,a08a4238-0702-ef11-a574-b8cef6052491,LOYAL,,584130074616574,AUD,36,33.69,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:45:00",2024-05-09T12:29:39,23609da8-c817-414f-84b7-251376c55c33,0c9acb92-1202-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",304130449799130,AUD,36,38.50,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
"2024-05-13 13:45:00",2024-05-09T06:54:01,0252acc0-877f-431c-bc0b-8b28a3a2b0d3,29abfacc-f101-ef11-a574-b8cef6052491,LOYAL,,464130248413610,AUD,36,27.60,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:30:00",2024-05-08T23:58:19,ee3426f5-656b-4c0a-a105-b4c031993fec,255748f2-d501-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",584129862993388,AUD,36,146.05,E-COMMERCE,235,"Pet Circle",Sydney,Australia,Retailers,304,"Spend $100 get $10 Cashback",249,NULL,FIXED,10.00,100.00,YES,NULL,NULL,185,180,10.00
"2024-05-13 13:30:00",2024-05-09T12:30:53,e5451368-d944-4ea1-a6d4-36c11dc8cfff,529d14d1-1502-ef11-a574-b8cef6052491,LOYAL,,384130450530007,AUD,36,55.85,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:30:00",2024-05-08T21:43:59,b3792a04-0ca1-4608-a663-96ef38af679a,f277287f-dabf-ed11-816f-1c98ec1324d5,LOYAL,"LOYAL, LAPSED",464129782399511,AUD,36,179.16,E-COMMERCE,235,"Pet Circle",Sydney,Australia,Retailers,304,"Spend $100 get $10 Cashback",249,NULL,FIXED,10.00,100.00,YES,NULL,NULL,185,180,10.00
"2024-05-13 13:30:00",2024-05-09T05:51:14,b0d3ddee-f7e2-4641-bd45-73d6104560a5,0ef64231-4302-ef11-a574-b8cef6052491,LOYAL,,384130210744703,AUD,36,69.14,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:30:00",2024-05-09T06:53:46,84ed1419-334d-4bc9-b7df-3b1b408a6bcc,3ebd5ab4-f801-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",304130248264767,AUD,36,84.40,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
"2024-05-13 13:30:00",2024-05-09T08:32:26,3a65b443-931f-4f06-b40f-2df5d24e970a,d762cb92-0802-ef11-a574-b8cef6052491,LOYAL,,464130307462811,AUD,36,43.79,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:30:00",2024-05-09T07:39:58,389c52fc-a637-4a11-9d24-356c239934d9,f403cec1-fa01-ef11-a574-b8cef6052491,LOYAL,,464130275988852,AUD,36,37.10,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:30:00",2024-05-09T09:42:08,2edc592b-6794-4937-b7d9-2c76aaf64fe1,0b3ee61e-bea2-ed11-816b-f403433e0c0d,LOYAL,,464130349289518,AUD,36,33.44,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:15:00",2024-05-09T02:15:17,904fde88-9ef5-462a-8062-467311b934b4,89f3ad99-1302-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",384130081176616,AUD,36,122.37,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
"2024-05-13 13:15:00",2024-05-09T14:18:15,8fe35d8b-4543-42b8-9546-056f887ceb0e,2561845e-fd01-ef11-a574-b8cef6052491,LOYAL,,304130514951956,AUD,36,47.95,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:15:00",2024-05-09T07:49:47,44c50e0d-0c69-4f6e-9aa9-59ec352d985f,2e7af58e-d801-ef11-a574-b8cef6052491,LOYAL,,384130281875107,AUD,36,86.70,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:15:00",2024-05-09T07:14:27,4153b7e4-3f27-4c1e-8365-4811d0c51169,57d4d434-1b02-ef11-a574-b8cef6052491,LOYAL,,304130260674366,AUD,36,56.00,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:15:00",2024-05-09T09:25:09,2c511ab6-a031-4492-aff0-05d32c424367,bc53723b-0402-ef11-a574-b8cef6052491,LOYAL,,584130339094878,AUD,36,35.49,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:15:00",2024-05-09T07:06:49,18b97a0b-368d-4ea0-a142-908ab52e019f,15d13e6e-2602-ef11-a574-b8cef6052491,LAPSED,"NEW, LAPSED",464130256095289,AUD,36,40.59,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
"2024-05-13 13:00:00",2024-05-10T01:24:15,de101f44-c7f9-4f06-8583-9209f2aa0560,d5230dc5-3902-ef11-a574-b8cef6052491,LAPSED,,464131050551699,AUD,36,109.95,E-COMMERCE,249,LVLY,MOORABBIN,Australia,Retailers,301,"Spend $100 get $15 Cashback",247,NULL,FIXED,15.00,100.00,YES,NULL,NULL,75,74,15.00
"2024-05-13 13:00:00",2024-05-09T23:25:32,bb2988e4-d7c2-4e07-9bc2-7b52fc9c7fcd,374c1400-1502-ef11-a574-b8cef6052491,LOYAL,,304130843325287,AUD,36,34.62,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:00:00",2024-05-09T08:04:19,a890fd98-8e38-4156-a8c3-e803694c7ca6,7806c400-3202-ef11-a574-b8cef6052491,LOYAL,,464130290592124,AUD,36,78.28,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:00:00",2024-05-09T08:08:32,76d5f105-a9d7-4fcc-a4d3-485aa3bfb3e6,20529e48-1d02-ef11-a574-b8cef6052491,LOYAL,,384130293129405,AUD,36,35.83,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:00:00",2024-05-09T08:02:59,6c4a0cc7-5512-413a-bbd5-fe9539a742d8,991e0a45-1902-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",464130289794697,AUD,36,59.00,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
"2024-05-13 13:00:00",2024-05-09T09:02:29,663aec6c-c288-4900-9c96-aa16aae58772,775e29ba-2b02-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",384130325490478,AUD,36,48.80,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
"2024-05-13 13:00:00",2024-05-09T03:29:25,567d0829-1404-436b-8bf7-c598f5bfdeef,1f67b2ce-2702-ef11-a574-b8cef6052491,LOYAL,,464130125651199,AUD,36,31.94,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:00:00",2024-05-09T07:49:08,178809c5-79e4-4a8d-b9eb-994f6e6d35fb,1309de0c-1d02-ef11-a574-b8cef6052491,LOYAL,,384130281483685,AUD,36,54.90,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 13:00:00",2024-05-09T09:44:23,16bf4383-ec4a-4b8f-8967-41414d621611,3b503d62-0e02-ef11-a574-b8cef6052491,LOYAL,,584130350635940,AUD,36,40.19,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 12:45:00",2024-05-09T22:12:11,a98278bd-5cf0-41c3-82d9-34806d1f7c9a,6ce773a1-2a02-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",584130799316416,AUD,36,31.99,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
"2024-05-13 12:45:00",2024-05-09T02:08:08,9e438dfe-5978-47c5-8de6-2b75b41b5f5c,f2afc9f0-d301-ef11-a574-b8cef6052491,LOYAL,,304130076884616,AUD,36,29.19,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 12:45:00",2024-05-09T08:42:34,924d29c6-a2ee-491c-862f-85f587ad11a4,d8e211ff-1a02-ef11-a574-b8cef6052491,LOYAL,,304130313544562,AUD,36,32.55,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 12:45:00",2024-05-09T04:57:18,6d4d5bd8-6b25-4c72-b051-32a7ae726ed0,49ddce99-113a-ed11-8162-f403433e0c0d,NEW,,584130178387735,AUD,36,224.17,E-COMMERCE,235,"Pet Circle",Sydney,Australia,Retailers,302,"Get $10 back on 1st Purchase of $50+",248,NULL,FIXED,10.00,50.00,NO,ONLY,1,127,127,10.00
"2024-05-13 12:45:00",2024-05-09T08:26:00,6bc1fdf7-6e45-494f-ac7c-5688f3a6b72d,8408ef9e-2702-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",384130303601662,AUD,36,36.89,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
"2024-05-13 12:45:00",2024-05-09T05:03:00,4af95508-f1fe-481f-9e78-1fd04d42c02e,ee393c80-1f02-ef11-a574-b8cef6052491,LOYAL,,584130181802743,AUD,36,47.55,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 12:45:00",2024-05-09T04:32:54,423736ef-5064-437b-ae77-c55d9eaf34f8,967cf2ff-3002-ef11-a574-b8cef6052491,LOYAL,,464130163744685,AUD,36,74.00,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 12:45:00",2024-05-09T02:52:32,3efb309d-8aee-4f06-8b0b-caa7def3f078,2986b04d-0b02-ef11-a574-b8cef6052491,LOYAL,,384130103523706,AUD,36,32.20,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 12:30:00",2024-05-09T01:26:49,a1e03fc0-3f33-406c-af28-f6b5024b8df2,26f63621-1902-ef11-a574-b8cef6052491,LOYAL,,304130052093913,AUD,36,33.83,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 12:30:00",2024-05-09T09:30:41,8de9da78-9f35-4c87-92de-8e2dc9a909d8,109e8160-1d02-ef11-a574-b8cef6052491,LOYAL,,464130342411949,AUD,36,50.62,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 12:30:00",2024-05-09T10:42:30,6556b3b6-2f6a-4901-acc3-27e57dd5ba79,8e4cbe24-1d02-ef11-a574-b8cef6052491,LOYAL,,584130385504740,AUD,36,67.94,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,"Spend $25 and get $5 Cashback",291,NULL,FIXED,5.00,25.00,NO,ONLY,1,1381,1380,5.00
"2024-05-13 12:30:00",2024-05-09T08:30:49,3eaecb4f-5aab-4537-b7aa-cea33e317b26,90975a31-0602-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",384130306493744,AUD,36,65.99,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,"New to Menulog? $15 cashback on $30.",296,NULL,FIXED,15.00,30.00,NO,ONLY,1,300,300,15.00
