transaction_id,order_value,category,recency,frequency,monetary,order_value_total,wallet_share_by_category,uid_without_string,hour_of_day,day_of_week,month,cluster
383355043595917,269.79,3,68,49,10013.53,1164391.0,0.0231700519842561,0006010732023788329,1,3,12,0
583354838037926,558.47,3,69,2,1896.27,1164391.0,0.0479624112518904,0006010732022808011,23,2,12,1
583354829121068,59.92,3,69,15,1380.77,1164391.0,0.0051460377141355,0006010732026437411,23,2,12,1
583354828872786,92.28,3,69,15,1380.77,1164391.0,0.0079251729015425,0006010732026437411,23,2,12,1
583354543373646,40.76,3,69,9,1460.59,1164391.0,0.0035005423435942,0006010732025525729,15,2,12,1
303354507262297,39.96,3,69,7,599.12,1164391.0,0.0034318369001478,0006010732024149166,14,2,12,0
463354506502519,119.99,3,69,35,3849.62,1164391.0,0.0103049576989172,0006010732020922087,14,2,12,0
303354505824876,16.14,3,69,3,466.12,1164391.0,0.0013861323215311,0006010732023232377,14,2,12,0
583354505482990,167.99,3,69,5,1372.5700000000002,1164391.0,0.0144272843057014,0006010732021672228,14,2,12,1
303354504902264,137.99,3,69,7,599.12,1164391.0,0.0118508301764613,0006010732024149166,14,2,12,0
383354467222011,446.5,3,69,49,10013.53,1164391.0,0.0383462256235233,0006010732023788329,12,2,12,0
303354466327711,313.52,3,69,49,10013.53,1164391.0,0.0269256632866451,0006010732023788329,12,2,12,0
303354333692652,591.89,3,69,1,591.89,1164391.0,0.0508325811518639,0006010732025911242,9,2,12,0
583354299223096,111.87,3,69,5,705.03,1164391.0,0.0096075974479363,0006010732025098750,8,2,12,1
583354263753972,109.95,1,69,1,109.95,261796.18,0.0419983209839043,0006010732026031594,7,2,12,1
463354218307990,96.95,3,69,1,96.95,1164391.0,0.0083262409276608,0006010732023734091,6,2,12,0
303354203952606,760.41,1,69,1,760.41,261796.18,0.2904587836231987,0006010732026610660,5,2,12,0
383354181906102,100.95,1,69,2,180.95,261796.18,0.0385605320902696,0006010732026495724,5,2,12,0
383354169193487,80.0,3,69,2,180.95,1164391.0,0.0068705443446402,0006010732026495724,4,2,12,0
383354095415426,471.95,3,69,1,471.95,1164391.0,0.040531917543162,0006010732026185598,2,2,12,0
303354089549207,67.8,3,69,2,136.79,1164391.0,0.0058227863320826,0006010732024286554,2,2,12,0
583354086789756,177.9,3,69,2,409.86,1164391.0,0.0152783729863937,0006010732025594972,2,2,12,1
383354028770904,75.19,1,69,1,75.19,261796.18,0.0287208163235995,0006010732026514268,0,2,12,0
383353848643974,238.02,3,70,49,10013.53,1164391.0,0.0204415870613908,0006010732023788329,23,1,12,0
463353804030004,33.94,3,70,5,348.86,1164391.0,0.0029148284382136,0006010732023225629,22,1,12,0
463353802900696,54.98,3,70,5,348.86,1164391.0,0.004721781600854,0006010732023225629,22,1,12,0
463353802312737,127.99,3,70,5,348.86,1164391.0,0.0109920121333813,0006010732023225629,22,1,12,0
463353793369849,167.99,3,70,1,167.99,1164391.0,0.0144272843057014,0006010732024593991,22,1,12,0
583353775947721,235.0,1,70,1,235.0,261796.18,0.0897644877782403,0006010732020850908,21,1,12,1
463353774488202,112.07,3,70,1,112.07,1164391.0,0.0096247738087979,0006010732023059481,21,1,12,0
463353739728912,174.95,1,70,1,174.95,261796.18,0.0668267963268218,0006010732026607336,20,1,12,0
463353510938556,37.94,3,70,4,427.91,1164391.0,0.0032583556554456,0006010732025086599,14,1,12,0
383353510869450,19.98,3,70,19,1306.89,1164391.0,0.0017159184500739,0006010732024997549,14,1,12,0
383353510816323,69.9,3,70,18,1499.26,1164391.0,0.0060031381211294,0006010732020844125,14,1,12,0
583353510528676,101.88,3,70,7,724.57,1164391.0,0.0087496382228993,0006010732025553598,14,1,12,1
463353509658461,119.99,3,70,6,688.54,1164391.0,0.0103049576989172,0006010732024361654,14,1,12,0
383353509475103,41.96,3,70,43,2379.3599999999997,1164391.0,0.0036036005087638,0006010732024108873,14,1,12,0
383353509187661,139.99,3,70,42,5834.58,1164391.0,0.0120225937850773,0006010732025615488,14,1,12,0
383353509064172,146.99,3,70,2,186.98,1164391.0,0.0126237664152333,0006010732026423791,14,1,12,0
303353509033208,61.87,3,70,7,724.57,1164391.0,0.0053135072325361,0006010732025553598,14,1,12,0
303353508940421,71.59,3,70,1,71.59,1164391.0,0.0061482783704099,0006010732026622442,14,1,12,0
383353508782653,97.99,3,70,19,1306.89,1164391.0,0.0084155580041412,0006010732024997549,14,1,12,0
463353508718716,137.99,3,70,17,2064.24,1164391.0,0.0118508301764613,0006010732025086680,14,1,12,0
463353508463536,129.99,3,70,4,427.91,1164391.0,0.0111637757419973,0006010732025086599,14,1,12,0
463353507572099,137.99,3,70,19,2491.83,1164391.0,0.0118508301764613,0006010732026079841,14,1,12,0
383353507441939,132.99,3,70,19,1777.0,1164391.0,0.0114214211549213,0006010732024783329,14,1,12,0
463353507226903,166.09,3,70,2,268.99,1164391.0,0.0142641088775162,0006010732020876614,14,1,12,0
383353507219305,9.87,3,70,43,2379.3599999999997,1164391.0,0.0008476534085199,0006010732024108873,14,1,12,0
383353507024013,189.99,3,70,16,1653.92,1164391.0,0.0163166840004775,0006010732026542905,14,1,12,0
583353506601284,84.99,3,70,43,2379.3599999999997,1164391.0,0.0072990945481371,0006010732024108873,14,1,12,1
463353506345115,137.99,3,70,7,724.57,1164391.0,0.0118508301764613,0006010732025553598,14,1,12,0
583353506150385,91.99,3,70,7,783.89,1164391.0,0.0079002671782932,0006010732025633408,14,1,12,1
463353505968655,4.99,3,70,2,117.38,1164391.0,0.0004285502034969,0006010732026505860,14,1,12,0
583353505497136,147.37,3,70,18,1499.26,1164391.0,0.0126564015008704,0006010732020844125,14,1,12,1
383353505384204,14.99,3,70,1,14.99,1164391.0,0.0012873682465769,0006010732026536451,14,1,12,0
383353505330226,14.99,3,70,1,14.99,1164391.0,0.0012873682465769,0006010732025047856,14,1,12,0
463353402322983,23.91,0,70,1,23.91,36814.52,0.0649472001807982,0006010732023484820,11,1,12,0
583353202356165,198.95,3,70,1,198.95,1164391.0,0.0170861849670772,0006010732022517794,5,1,12,1
463353202173041,62.48,1,70,3,102.47,261796.18,0.0238658944526998,0006010732024160981,5,1,12,0
583353126672097,323.87,1,70,5,1013.78,261796.18,0.1237107432201646,0006010732025756126,3,1,12,1
583353073136493,17.49,1,70,1,17.49,261796.18,0.0066807697499635,0006010732021613040,2,1,12,1
303353000532556,40.0,1,70,1,40.0,261796.18,0.0152790617494877,0006010732021697373,0,1,12,0
383352860957326,40.0,3,71,1,40.0,1164391.0,0.0034352721723201,0006010732024609797,23,0,12,0
383352846944956,43.49,0,71,1,43.49,36814.52,0.1181327367571273,0006010732020981471,23,0,12,0
583352805047054,91.59,3,71,1,91.59,1164391.0,0.00786591445657,0006010732024164983,22,0,12,1
383352800603364,254.92,1,71,1,254.92,261796.18,0.0973734605294851,0006010732024709472,22,0,12,0
303352758216705,200.0,1,71,1,200.0,261796.18,0.0763953087474385,0006010732020191162,21,0,12,0
303352678195095,67.09,3,71,1,67.09,1164391.0,0.0057618102510239,0006010732026040462,18,0,12,0
463352375941713,97.99,3,71,1,97.99,1164391.0,0.0084155580041412,0006010732025161988,10,0,12,0
463352336049122,32.46,1,71,1,32.46,261796.18,0.0123989586097092,0006010732021580538,9,0,12,0
303352279370371,100.13,3,71,9,1460.59,1164391.0,0.0085993450653603,0006010732025525729,7,0,12,0
463352260036264,42.99,3,71,2,115.98,1164391.0,0.003692058767201,0006010732024664131,7,0,12,0
303352189004009,11.8,3,71,13,709.7,1164391.0,0.0010134052908344,0006010732026561749,5,0,12,0
303352161738175,60.0,1,71,3,348.44,261796.18,0.0229185926242315,0006010732025013031,4,0,12,0
583352160463819,38.49,1,71,3,348.44,261796.18,0.0147022771684445,0006010732025013031,4,0,12,1
463352090822486,229.83,3,71,1,229.83,1164391.0,0.0197382150841083,0006010732026471386,2,0,12,0
463352047484896,102.26,3,71,3,257.17,1164391.0,0.0087822733085363,0006010732022391794,1,0,12,0
583352030772746,166.62,3,71,1,166.62,1164391.0,0.0143096262337994,0006010732024676721,0,0,12,1
383351790226954,161.41,3,72,1,161.41,1164391.0,0.0138621820333547,0006010732025035638,21,6,12,0
383351387612218,289.95,1,72,2,759.8499999999999,261796.18,0.110754098856599,0006010732026352545,10,6,12,0
303351296181035,341.98,1,72,1,341.98,261796.18,0.1306283384272452,0006010732025427280,8,6,12,0
383351276366149,190.0,1,72,8,817.7099999999999,261796.18,0.0725755433100666,0006010732022680972,7,6,12,0
463351157342469,161.99,1,72,1,161.99,261796.18,0.0618763803199878,0006010732026487465,4,6,12,0
583351093881499,63.67,3,72,2,113.62,1164391.0,0.0054680944802905,0006010732024820964,2,6,12,1
583351078275025,270.43,1,72,1,270.43,261796.18,0.103297916722849,0006010732025373724,2,6,12,1
303351070887645,89.95,1,72,1,89.95,261796.18,0.0343587901091604,0006010732024439823,1,6,12,0
463351060804154,97.99,3,72,1,97.99,1164391.0,0.0084155580041412,0006010732026001571,1,6,12,0
383351047042872,60.25,3,72,1,60.25,1164391.0,0.0051743787095571,0006010732026576911,1,6,12,0
383351041209921,220.0,1,72,1,220.0,261796.18,0.0840348396221824,0006010732026559297,1,6,12,0
303350757925852,100.0,1,73,2,204.97,261796.18,0.0381976543737192,0006010732024373428,21,5,12,0
583350383911383,347.09,0,73,5,669.6999999999999,36814.52,0.942807348839534,0006010732023473898,10,5,12,1
463350383876499,1.0,0,73,5,669.6999999999999,36814.52,0.0027163195391383,0006010732023473898,10,5,12,0
463350187263705,66.7,3,73,13,709.7,1164391.0,0.0057283163473438,0006010732026561749,5,5,12,0
583350131254954,188.58,3,73,1,188.58,1164391.0,0.0161955906564032,0006010732025572804,3,5,12,1
383350084366118,149.95,1,73,2,303.54999999999995,261796.18,0.057277382733392,0006010732024180799,2,5,12,0
583350043521218,220.0,1,73,1,220.0,261796.18,0.0840348396221824,0006010732024503883,1,5,12,1
583350005086109,2350.72,3,73,1,2350.72,1164391.0,0.2018840750229089,0006010732024935135,0,5,12,1
303350001057547,983.65,3,73,1,983.65,1164391.0,0.0844776368075672,0006010732020612605,0,5,12,0
463349817742884,188.99,1,74,1,188.99,261796.18,0.072189747000892,0006010732026585003,22,4,12,0
463349653185624,52.58,3,74,1,52.58,1164391.0,0.0045156652705148,0006010732026230386,18,4,12,0
583349415251255,10.7,3,74,2,128.9,1164391.0,0.0009189353060956,0006010732024113071,11,4,12,1
303349313013691,30.09,1,74,2,77.58,261796.18,0.0114936742010521,0006010732025932768,9,4,12,0
303349294792565,555.0,1,74,1,555.0,261796.18,0.211996981774142,0006010732022662111,8,4,12,0
463349212166093,144.99,1,74,1,144.99,261796.18,0.0553827790764555,0006010732026584295,5,4,12,0
383349192824753,109.05,3,74,1,109.05,1164391.0,0.0093654107597877,0006010732021834794,5,4,12,0
583349088472235,41.99,1,74,1,41.99,261796.18,0.0160391950715247,0006010732025606487,2,4,12,1
303349077371798,34.99,1,74,1,34.99,261796.18,0.0133653592653643,0006010732024260187,2,4,12,0
303349061107762,81.98,1,74,3,451.98,261796.18,0.031314437055575,0006010732026067937,1,4,12,0
303349037731513,189.95,3,74,2,564.54,1164391.0,0.0163132487283051,0006010732022523172,1,4,12,0
583348850150755,361.2,3,75,2,816.3,1164391.0,0.0310205077160507,0006010732023938528,23,3,12,1
463348822337682,156.56,1,75,1,156.56,261796.18,0.0598022476874949,0006010732022545944,22,3,12,0
383348795988638,124.96,1,75,4,1089.32,261796.18,0.0477317889053996,0006010732021333912,22,3,12,0
583348779986429,200.0,4,75,1,200.0,187261.11,0.1068027419040718,0006010732025579106,21,3,12,1
383348374100413,37.79,3,75,3,170.2,1164391.0,0.0032454733847994,0006010732020229962,10,3,12,0
383348289466436,189.85,1,75,2,240.97,261796.18,0.072518246828506,0006010732021209922,8,3,12,0
463348265367030,99.99,1,75,1,99.99,261796.18,0.0381938346082819,0006010732026326218,7,3,12,0
583348242677423,411.6,3,75,5,1226.05,1164391.0,0.035348950653174,0006010732024983093,6,3,12,1
463348207983577,105.55,0,75,6,888.0,36814.52,0.2867075273560541,0006010732025852354,5,3,12,0
463348207568754,189.94,1,75,1,189.94,261796.18,0.0725526247174424,0006010732026391105,5,3,12,0
303348189603089,77.99,3,75,1,77.99,1164391.0,0.0066979219179811,0006010732025021927,5,3,12,0
303348181647613,40.2,1,75,1,40.2,261796.18,0.0153554570582351,0006010732023642120,5,3,12,0
383348177500735,170.99,1,75,1,170.99,261796.18,0.0653141692136226,0006010732020940691,4,3,12,0
583348165636180,57.5,3,75,3,182.0,1164391.0,0.0049382037477101,0006010732021325181,4,3,12,1
463348141011284,149.95,1,75,1,149.95,261796.18,0.057277382733392,0006010732026155732,3,3,12,0
463348140124411,139.05,0,75,1,139.05,36814.52,0.3777042319171892,0006010732023428090,3,3,12,0
463348083361105,201.01,4,75,1,201.01,187261.11,0.1073420957506873,0006010732023736591,2,3,12,0
583348080078190,299.95,1,75,1,299.95,261796.18,0.1145738642939709,0006010732022033388,2,3,12,1
463348044513479,129.95,1,75,2,291.94,261796.18,0.0496378518586482,0006010732025973085,1,3,12,0
303348035728107,112.39,3,75,2,117.38,1164391.0,0.0096522559861764,0006010732026505860,0,3,12,0
583347862709128,127.42,3,76,1,127.42,1164391.0,0.0109430595049257,0006010732026629546,23,2,12,1
463347844102155,330.0,1,76,1,330.0,261796.18,0.1260522594332736,0006010732021711414,23,2,12,0
583347844066645,330.0,1,76,1,330.0,261796.18,0.1260522594332736,0006010732022792462,23,2,12,1
463347843880929,330.0,1,76,2,620.0,261796.18,0.1260522594332736,0006010732025366082,23,2,12,0
303347843753327,330.0,1,76,10,2594.86,261796.18,0.1260522594332736,0006010732023575346,23,2,12,0
583347843645331,330.0,1,76,2,640.0,261796.18,0.1260522594332736,0006010732025137731,23,2,12,1
463347802605159,109.95,3,76,2,286.0,1164391.0,0.0094427043836649,0006010732023470225,22,2,12,0
303347794535806,24.99,1,76,2,49.989999999999995,261796.18,0.0095455938279924,0006010732026008964,22,2,12,0
463347772536735,382.37,3,76,1,382.37,1164391.0,0.0328386255132511,0006010732022218237,21,2,12,0
463347768832521,97.99,3,76,1,97.99,1164391.0,0.0084155580041412,0006010732021108421,21,2,12,0
383347742984559,148.15,3,76,1,148.15,1164391.0,0.0127233893082306,0006010732023849741,20,2,12,0
383347510310207,13.98,3,76,8,463.7,1164391.0,0.0012006276242258,0006010732024341144,14,2,12,0
463347509951250,9.98,3,76,16,982.52,1164391.0,0.0008571004069938,0006010732021080406,14,2,12,0
463347509757525,27.96,3,76,3,243.94,1164391.0,0.0024012552484517,0006010732026593296,14,2,12,0
383347509736095,29.96,3,76,7,653.89,1164391.0,0.0025730188570677,0006010732022955812,14,2,12,0
383347508423778,134.99,3,76,7,653.89,1164391.0,0.0115931847635373,0006010732022955812,14,2,12,0
583347507765193,167.99,3,76,5,1372.5700000000002,1164391.0,0.0144272843057014,0006010732021672228,14,2,12,1
463347507746623,107.99,3,76,3,243.94,1164391.0,0.0092743760472212,0006010732026593296,14,2,12,0
303347507474786,13.98,3,76,19,1306.89,1164391.0,0.0012006276242258,0006010732024997549,14,2,12,0
303347507018948,167.99,3,76,14,1991.75,1164391.0,0.0144272843057014,0006010732023574042,14,2,12,0
383347506820078,41.96,3,76,43,2379.3599999999997,1164391.0,0.0036036005087638,0006010732024108873,14,2,12,0
383347506711149,97.99,3,76,19,1306.89,1164391.0,0.0084155580041412,0006010732024997549,14,2,12,0
583347506278943,104.79,3,76,6,589.75,1164391.0,0.0089995542734356,0006010732025832901,14,2,12,1
383347506142789,17.09,3,76,43,2379.3599999999997,1164391.0,0.0014677200356237,0006010732024108873,14,2,12,0
383347505792993,134.99,3,76,19,1671.84,1164391.0,0.0115931847635373,0006010732021541035,14,2,12,0
463347505778898,119.99,3,76,39,3794.69,1164391.0,0.0103049576989172,0006010732020043322,14,2,12,0
303347505426954,97.99,3,76,16,982.52,1164391.0,0.0084155580041412,0006010732021080406,14,2,12,0
463347505405439,104.79,3,76,4,424.96,1164391.0,0.0089995542734356,0006010732024893615,14,2,12,0
463347505307764,71.99,3,76,43,2379.3599999999997,1164391.0,0.0061826310921331,0006010732024108873,14,2,12,0
383347505172344,71.59,3,76,8,463.7,1164391.0,0.0061482783704099,0006010732024341144,14,2,12,0
383347505129404,167.99,3,76,6,620.14,1164391.0,0.0144272843057014,0006010732026276561,14,2,12,0
463347505126651,134.99,3,76,5,656.96,1164391.0,0.0115931847635373,0006010732023942330,14,2,12,0
303347375279341,242.91,1,76,5,1013.78,261796.18,0.0927859222392015,0006010732025756126,10,2,12,0
583347363084804,204.9,3,76,5,1044.25,1164391.0,0.0175971817027098,0006010732023128278,10,2,12,1
463347359950794,976.83,3,76,5,2330.9300000000003,1164391.0,0.0838919229021866,0006010732023984951,10,2,12,0
303347312731794,224.99,3,76,3,466.12,1164391.0,0.0193225471512576,0006010732023232377,8,2,12,0
303347306870897,190.0,1,76,1,190.0,261796.18,0.0725755433100666,0006010732021725398,8,2,12,0
383347249874946,151.44,3,76,1,151.44,1164391.0,0.0130059404444039,0006010732021812139,6,2,12,0
583347189256921,95.0,3,76,12,1140.0,1164391.0,0.0081587714092602,0006010732026050826,5,2,12,1
463347138524305,104.34,0,76,4,417.36,36814.52,0.2834207807136967,0006010732026163116,3,2,12,0
303347131539423,104.34,0,76,4,417.36,36814.52,0.2834207807136967,0006010732026163116,3,2,12,0
383347130354461,104.34,0,76,4,417.36,36814.52,0.2834207807136967,0006010732026163116,3,2,12,0
583347130019811,104.34,0,76,4,417.36,36814.52,0.2834207807136967,0006010732026163116,3,2,12,1
583347126841738,258.85,3,76,4,386.69000000000005,1164391.0,0.0222305050451265,0006010732023000998,3,2,12,1
583347108447671,300.25,3,76,1,300.25,1164391.0,0.0257860117434779,0006010732025150114,3,2,12,1
583347106239499,25.0,1,76,2,49.989999999999995,261796.18,0.0095494135934298,0006010732026008964,2,2,12,1
383347051240211,103.9,3,76,1,103.9,1164391.0,0.0089231194676015,0006010732023295911,1,2,12,0
583347016002248,174.26,3,76,6,1362.44,1164391.0,0.0149657632187126,0006010732020933670,0,2,12,1
463346839797613,99.99,1,77,1,99.99,261796.18,0.0381938346082819,0006010732020196914,23,1,12,0
583346774931048,169.98,1,77,1,169.98,261796.18,0.064928372904448,0006010732026578974,21,1,12,1
303346737583569,190.0,1,77,1,190.0,261796.18,0.0725755433100666,0006010732026057730,20,1,12,0
383346713310208,726.65,3,77,5,2552.54,1164391.0,0.0624060131004104,0006010732023245726,19,1,12,0
383346514050716,17.96,3,77,16,1653.92,1164391.0,0.0015424372053717,0006010732026542905,14,1,12,0
303346513903988,21.96,3,77,50,4989.77,1164391.0,0.0018859644226037,0006010732026008584,14,1,12,0
463346513485368,1.98,3,77,10,457.67,1164391.0,0.0001700459725298,0006010732021588556,14,1,12,0
463346511913694,85.39,3,77,9,403.17,1164391.0,0.0073334472698603,0006010732021462703,14,1,12,0
383346511725002,16.98,3,77,20,2105.78,1164391.0,0.0014582730371498,0006010732022128154,14,1,12,0
383346511121779,134.99,3,77,23,3099.7700000000004,1164391.0,0.0115931847635373,0006010732022065208,14,1,12,0
463346510297762,86.79,3,77,6,656.89,1164391.0,0.0074536817958915,0006010732020225606,14,1,12,0
303346510207694,139.99,3,77,20,2105.78,1164391.0,0.0120225937850773,0006010732022128154,14,1,12,0
383346510061130,19.99,3,77,9,618.94,1164391.0,0.0017167772681169,0006010732026028731,14,1,12,0
583346510029059,167.99,3,77,39,4107.64,1164391.0,0.0144272843057014,0006010732020148451,14,1,12,1
303346509662747,217.99,3,77,19,2491.83,1164391.0,0.0187213745211015,0006010732026079841,14,1,12,0
303346509621852,137.99,3,77,17,2064.24,1164391.0,0.0118508301764613,0006010732025086680,14,1,12,0
463346509342272,67.79,3,77,10,457.67,1164391.0,0.0058219275140395,0006010732021588556,14,1,12,0
383346509294091,132.99,3,77,19,1777.0,1164391.0,0.0114214211549213,0006010732024783329,14,1,12,0
583346509287554,87.99,3,77,4,214.96,1164391.0,0.0075567399610611,0006010732025762124,14,1,12,1
583346508882451,71.59,3,77,3,148.07,1164391.0,0.0061482783704099,0006010732024585997,14,1,12,1
303346507294967,17.09,3,77,8,456.62,1164391.0,0.0014677200356237,0006010732022315975,14,1,12,0
583346507112613,189.99,3,77,16,1653.92,1164391.0,0.0163166840004775,0006010732026542905,14,1,12,1
383346507037185,137.99,3,77,12,1536.09,1164391.0,0.0118508301764613,0006010732020144989,14,1,12,0
583346506950338,137.99,3,77,50,4989.77,1164391.0,0.0118508301764613,0006010732026008584,14,1,12,1
383346506832927,139.99,3,77,42,5834.58,1164391.0,0.0120225937850773,0006010732025615488,14,1,12,0
583346506809913,97.99,3,77,18,1499.26,1164391.0,0.0084155580041412,0006010732020844125,14,1,12,1
303346506592273,109.99,3,77,16,1562.73,1164391.0,0.0094461396558372,0006010732024376363,14,1,12,0
583346506535586,142.99,3,77,7,913.94,1164391.0,0.0122802391980013,0006010732020424399,14,1,12,1
303346506316076,80.39,3,77,8,456.62,1164391.0,0.0069040382483203,0006010732022315975,14,1,12,0
383346506246404,184.99,3,77,9,1228.0700000000002,1164391.0,0.0158872749789374,0006010732025054043,14,1,12,0
463346506130873,129.99,3,77,4,427.91,1164391.0,0.0111637757419973,0006010732025086599,14,1,12,0
303346506118533,92.99,3,77,3,218.97,1164391.0,0.0079861489826012,0006010732025637185,14,1,12,0
463346505592667,104.79,3,77,5,436.03,1164391.0,0.0089995542734356,0006010732022500741,14,1,12,0
463346505165388,9.99,3,77,1,9.99,1164391.0,0.0008579592250369,0006010732025789325,14,1,12,0
583346379564957,118.2,3,77,2,128.9,1164391.0,0.0101512292692059,0006010732024113071,10,1,12,1
583346251707663,43.5,3,77,1,43.5,1164391.0,0.0037358584873981,0006010732021473973,6,1,12,1
303346237523365,320.42,3,77,5,706.38,1164391.0,0.0275182477363703,0006010732026233497,6,1,12,0
463346175883592,451.96,1,77,1,451.96,261796.18,0.1726381187074616,0006010732026408495,4,1,12,0
463346157562654,71.32,3,77,1,71.32,1164391.0,0.0061250902832467,0006010732025553721,4,1,12,0
583346114233169,209.9,1,77,1,209.9,261796.18,0.0801768765304367,0006010732025492862,3,1,12,1
463346099860649,87.96,1,77,1,87.96,261796.18,0.0335986567871234,0006010732026478563,2,1,12,0
383346097641268,39.99,1,77,4,267.46999999999997,261796.18,0.0152752419840503,0006010732026488679,2,1,12,0
463346097191731,26.98,1,77,1,26.98,261796.18,0.0103057271500294,0006010732026507510,2,1,12,0
463346094900337,460.8,4,77,2,707.38,187261.11,0.2460735173469815,0006010732020665389,2,1,12,0
303346089679077,189.99,3,77,1,189.99,1164391.0,0.0163166840004775,0006010732021410710,2,1,12,0
303346023089470,88.14,0,77,1,88.14,36814.52,0.2394164041796552,0006010732025441935,0,1,12,0
583346011921053,180.0,1,77,1,180.0,261796.18,0.0687557778726947,0006010732025487474,0,1,12,1
583345861299577,44.12,3,78,3,243.34,1164391.0,0.003789105206069,0006010732026538861,23,0,12,1
303345861214660,179.95,1,78,1,179.95,261796.18,0.0687366790455078,0006010732025801484,23,0,12,0
463345851464613,78.03,3,78,2,165.45,1164391.0,0.0067013571901534,0006010732025268197,23,0,12,0
303345844964033,105.16,3,78,2,252.41,1164391.0,0.0090313305410296,0006010732024310776,23,0,12,0
583345814359361,103.38,3,78,3,243.34,1164391.0,0.0088784609293613,0006010732026538861,22,0,12,1
303345711210382,39.9,0,78,1,39.9,36814.52,0.1083811496116206,0006010732021576932,19,0,12,0
583345400493535,240.0,1,78,1,240.0,261796.18,0.0916743704969262,0006010732025985592,11,0,12,1
583345352899455,170.0,1,78,1,170.0,261796.18,0.0649360124353227,0006010732023832879,9,0,12,1
583345319697595,899.54,3,78,1,899.54,1164391.0,0.077254118247221,0006010732020716174,8,0,12,1
583345235656479,132.75,3,78,1,132.75,1164391.0,0.0114008095218874,0006010732024796115,6,0,12,1
583345220788535,81.9,3,78,1,81.9,1164391.0,0.0070337197728254,0006010732020416213,6,0,12,1
463345193591005,126.47,1,78,2,254.39,261796.18,0.0483085734864427,0006010732024955174,5,0,12,0
583345189572872,11.8,3,78,13,709.7,1164391.0,0.0010134052908344,0006010732026561749,5,0,12,1
463345189493435,31.45,3,78,2,148.59,1164391.0,0.0027009827454866,0006010732026568223,5,0,12,0
583345184215118,190.0,1,78,1,190.0,261796.18,0.0725755433100666,0006010732026074644,5,0,12,1
303345094932980,103.9,3,78,1,103.9,1164391.0,0.0089231194676015,0006010732025036933,2,0,12,0
463345077581912,730.0,1,78,1,730.0,261796.18,0.2788428769281507,0006010732021644573,2,0,12,0
383345055221595,93.48,1,78,2,158.47,261796.18,0.0357071673085527,0006010732026492507,1,0,12,0
303344863099797,60.0,1,79,1,60.0,261796.18,0.0229185926242315,0006010732025963987,23,6,12,0
383344837688093,49.99,1,79,2,189.97,261796.18,0.0190950074214222,0006010732023301362,23,6,12,0
463344762877477,41.45,3,79,2,88.74000000000001,1164391.0,0.0035598007885667,0006010732025132252,21,6,12,0
383344758026945,19.99,1,79,1,19.99,261796.18,0.0076357111093064,0006010732025172019,21,6,12,0
463344752329192,89.95,1,79,1,89.95,261796.18,0.0343587901091604,0006010732023154514,20,6,12,0
303344708277683,993.06,3,79,6,3086.11,1164391.0,0.0852857845861055,0006010732026512049,19,6,12,0
583344691461086,210.65,0,79,2,274.65,36814.52,0.572192710919496,0006010732025468540,19,6,12,1
463344343604311,129.41,3,79,1,129.41,1164391.0,0.0111139642954986,0006010732026220148,9,6,12,0
303344286462821,155.88,3,79,3,598.71,1164391.0,0.0133872556555315,0006010732025296321,7,6,12,0
583344239000856,98.82,0,79,1,98.82,36814.52,0.2684266968576529,0006010732021889715,6,6,12,1
303344202084744,336.25,1,79,2,556.25,261796.18,0.128439612831631,0006010732026415045,5,6,12,0
303344161503809,622.8,3,79,6,3086.11,1164391.0,0.0534871877230243,0006010732026512049,4,6,12,0
463344142718917,59.96,1,79,2,203.84,261796.18,0.022903313562482,0006010732025894117,3,6,12,0
463344125139379,181.17,3,79,1,181.17,1164391.0,0.0155592064864809,0006010732020977024,3,6,12,0
583344106630779,155.88,3,79,3,598.71,1164391.0,0.0133872556555315,0006010732025296321,2,6,12,1
583344103497562,275.87,1,79,5,1465.72,261796.18,0.1053758691207793,0006010732026401201,2,6,12,1
383344080113320,21.15,3,79,6,3086.11,1164391.0,0.0018164001611142,0006010732026512049,2,6,12,0
303344069883198,21.15,3,79,6,3086.11,1164391.0,0.0018164001611142,0006010732026512049,1,6,12,0
303344025576938,30.0,1,79,3,186.94,261796.18,0.0114592963121157,0006010732021350585,0,6,12,0
463344022700552,59.97,1,79,3,186.94,261796.18,0.0229071333279194,0006010732021350585,0,6,12,0
383343849176137,89.95,1,80,8,817.7099999999999,261796.18,0.0343587901091604,0006010732022680972,23,5,12,0
303343821968021,78.5,3,80,1,78.5,1164391.0,0.0067417216381782,0006010732024006408,22,5,12,0
303343794543177,74.98,1,80,2,226.95,261796.18,0.0286406012494147,0006010732024945712,22,5,12,0
463343793694467,5.0,3,80,9,618.94,1164391.0,0.00042940902154,0006010732026028731,22,5,12,0
303343683679031,69.95,1,80,3,509.9,261796.18,0.0267192592344166,0006010732024498217,18,5,12,0
303343479502763,609.8,1,80,1,609.8,261796.18,0.2329292963709401,0006010732026620602,13,5,12,0
463343264323312,191.86,3,80,2,258.29,1164391.0,0.0164772829745334,0006010732025947782,7,5,12,0
583343211100994,95.84,3,80,3,243.34,1164391.0,0.008230912124879,0006010732026538861,5,5,12,1
383343187560798,95.7,3,80,13,709.7,1164391.0,0.0082188886722758,0006010732026561749,5,5,12,0
383343160890111,46.98,1,80,1,46.98,261796.18,0.0179452580247733,0006010732026109465,4,5,12,0
