transaction_id,uid,order_value,created_at,merchant_name,category,recency,frequency,monetary,order_value_total,wallet_share_by_category
463325507510250,VOXLAT0006010732021213387,97.49,2023-11-21 14:05:54,HelloFresh New Zealand,Retailers,98,9,576.29,1164391.0,0.00837261710198722
303325507275118,VOXLAT0006010732021967941,11.99,2023-11-21 14:05:30,HelloFresh New Zealand,Retailers,98,9,629.0,1164391.0,0.0010297228336529568
303325507219559,VOXLAT0006010732024376363,84.99,2023-11-21 14:05:25,HelloFresh New Zealand,Retailers,98,16,1562.73,1164391.0,0.0072990945481371805
463325507044163,VOXLAT0006010732024016456,97.99,2023-11-21 14:05:08,HelloFresh New Zealand,Retailers,98,56,2683.7999999999997,1164391.0,0.00841555800414122
583325506994416,VOXLAT0006010732020424399,142.99,2023-11-21 14:05:02,HelloFresh New Zealand,Retailers,98,7,913.94,1164391.0,0.012280239198001358
303325506391569,VOXLAT0006010732022315975,62.79,2023-11-21 14:04:03,HelloFresh New Zealand,Retailers,98,8,456.62,1164391.0,0.005392518492499512
583325506380924,VOXLAT0006010732021967941,97.99,2023-11-21 14:04:01,HelloFresh New Zealand,Retailers,98,9,629.0,1164391.0,0.00841555800414122
583325506226764,VOXLAT0006010732025633408,139.99,2023-11-21 14:03:45,HelloFresh New Zealand,Retailers,98,7,783.89,1164391.0,0.01202259378507735
463325506195396,VOXLAT0006010732023983383,119.99,2023-11-21 14:03:44,HelloFresh New Zealand,Retailers,98,5,548.0699999999999,1164391.0,0.010304957698917289
583325505461040,VOXLAT0006010732024193685,127.99,2023-11-21 14:02:29,HelloFresh New Zealand,Retailers,98,8,638.9,1164391.0,0.010992012133381312
303325505047037,VOXLAT0006010732026269319,9.99,2023-11-21 14:01:47,HelloFresh New Zealand,Retailers,98,3,129.97,1164391.0,0.0008579592250369507
583325281767554,VOXLAT0006010732023994893,230.0,2023-11-21 07:49:40,Foot Locker New Zealand,Fashion & Retail,98,1,230.0,261796.18,0.08785460505955435
303325241974402,VOXLAT0006010732026193030,99.95,2023-11-21 06:43:21,The Meat Box New Zealand,Retailers,98,1,99.95,1164391.0,0.008583886340584906
463325150555484,VOXLAT0006010732024075890,78.41,2023-11-21 04:10:59,THE ICONIC,Retailers,98,1,78.41,1164391.0,0.00673399227579052
463325102375400,VOXLAT0006010732024301874,159.95,2023-11-21 02:50:42,Foot Locker New Zealand,Fashion & Retail,98,1,159.95,261796.18,0.06109714817076399
303325070336072,VOXLAT0006010732022369824,341.98,2023-11-21 01:57:19,Forever New New Zealand,Fashion & Retail,98,1,341.98,261796.18,0.1306283384272452
463325052426579,VOXLAT0006010732024192844,137.99,2023-11-21 01:27:28,HelloFresh New Zealand,Retailers,98,2,147.99,1164391.0,0.011850830176461345
383324680902358,VOXLAT0006010732020464171,67.9,2023-11-20 18:54:56,Celebration Box New Zealand,Retailers,99,1,67.9,1164391.0,0.005831374512513409
583324340892517,VOXLAT0006010732025555163,686.25,2023-11-20 09:28:14,THE ICONIC,Retailers,99,1,686.25,1164391.0,0.05893638820636711
463324299035952,VOXLAT0006010732024402565,309.8,2023-11-20 08:18:27,Foot Locker New Zealand,Fashion & Retail,99,1,309.8,261796.18,0.11833633324978234
583324298755573,VOXLAT0006010732026479561,49.4,2023-11-20 08:17:59,Adore Beauty Australia,Beauty,99,1,49.4,36814.52,0.1341861852334351
463324298447600,VOXLAT0006010732020021922,180.0,2023-11-20 08:17:28,Foot Locker New Zealand,Fashion & Retail,99,1,180.0,261796.18,0.06875577787269471
383324272189114,VOXLAT0006010732023628137,286.04,2023-11-20 07:33:43,Booktopia Australia,Retailers,99,17,4166.58,1164391.0,0.024565631304261197
303324262003248,VOXLAT0006010732021918175,174.46,2023-11-20 07:16:43,Adore Beauty Australia,Beauty,99,1,174.46,36814.52,0.4738891067980786
303324250908292,VOXLAT0006010732026555196,259.9,2023-11-20 06:58:27,Foot Locker New Zealand,Fashion & Retail,99,1,259.9,261796.18,0.09927570371729641
303324210687763,VOXLAT0006010732024624358,171.86,2023-11-20 05:51:15,Laithwaites New Zealand,Retailers,99,11,2077.38,1164391.0,0.014759646888373409
463324205910327,VOXLAT0006010732026146194,137.87,2023-11-20 05:43:15,THE ICONIC,Retailers,99,3,309.69,1164391.0,0.011840524359944383
583324180803506,VOXLAT0006010732026561863,334.19,2023-11-20 05:01:30,David Jones Newmarket,Retailers,99,1,334.19,1164391.0,0.028700840181691546
583324166139642,VOXLAT0006010732021962397,214.88,2023-11-20 04:36:57,Laithwaites New Zealand,Retailers,99,8,1549.12,1164391.0,0.0184542821097037
383324137805473,VOXLAT0006010732023628137,191.88,2023-11-20 03:49:45,THE ICONIC,Retailers,99,17,4166.58,1164391.0,0.01647900061061963
463324023499984,VOXLAT0006010732022459799,77.99,2023-11-20 00:39:13,HelloFresh New Zealand,Retailers,99,1,77.99,1164391.0,0.006697921917981159
383323835553019,VOXLAT0006010732026557564,11.44,2023-11-19 23:12:40,The Meat Box New Zealand,Retailers,100,1,11.44,1164391.0,0.000982487841283555
303323829128508,VOXLAT0006010732026044431,184.95,2023-11-19 23:01:58,Forever New New Zealand,Fashion & Retail,100,1,184.95,261796.18,0.07064656176419382
463323790257461,VOXLAT0006010732026494131,126.0,2023-11-19 21:57:09,Glue Store New Zealand,Retailers,100,1,126.0,1164391.0,0.010821107342808388
303323734922754,VOXLAT0006010732021529212,405.94,2023-11-19 20:24:58,RedBalloon Australia,Retailers,100,4,2549.17,1164391.0,0.03486285964079077
303323724536311,VOXLAT0006010732023076329,42.41,2023-11-19 20:07:35,Booktopia Australia,Retailers,100,2,78.41,1164391.0,0.00364224732070241
303323703018478,VOXLAT0006010732026170442,153.7,2023-11-19 19:31:44,THE ICONIC,Retailers,100,1,153.7,1164391.0,0.01320003332214007
303323408189356,VOXLAT0006010732023648861,120.11,2023-11-19 11:20:22,Booktopia Australia,Retailers,100,2,233.08,1164391.0,0.010315263515434249
303323363044842,VOXLAT0006010732024785910,356.94,2023-11-19 10:05:09,THE ICONIC,Retailers,100,1,356.94,1164391.0,0.030654651229698612
463323347133675,VOXLAT0006010732023779708,204.87,2023-11-19 09:38:37,THE ICONIC,Retailers,100,1,204.87,1164391.0,0.01759460524858059
303323329880564,VOXLAT0006010732025275200,149.0,2023-11-19 09:09:51,Adore Beauty Australia,Beauty,100,1,149.0,36814.52,0.4047316113316159
383323314772027,VOXLAT0006010732022668555,238.7,2023-11-19 08:44:41,THE ICONIC,Retailers,100,1,238.7,1164391.0,0.02049998668832033
383323288965518,VOXLAT0006010732026425531,159.95,2023-11-19 08:01:42,Foot Locker New Zealand,Fashion & Retail,100,1,159.95,261796.18,0.06109714817076399
383323278261342,VOXLAT0006010732023190708,205.89,2023-11-19 07:43:52,THE ICONIC,Retailers,100,1,205.89,1164391.0,0.01768220468897475
583323225233141,VOXLAT0006010732025907729,65.0,2023-11-19 06:15:28,Foot Locker New Zealand,Fashion & Retail,100,1,65.0,261796.18,0.02482847534291753
383323169297047,VOXLAT0006010732021780922,368.54,2023-11-19 04:42:12,THE ICONIC,Retailers,100,6,1335.11,1164391.0,0.031650880159671456
383323157223270,VOXLAT0006010732025149082,149.95,2023-11-19 04:22:06,Foot Locker New Zealand,Fashion & Retail,100,1,149.95,261796.18,0.057277382733392064
383323146673121,VOXLAT0006010732024844907,56.57,2023-11-19 04:04:32,Forever New New Zealand,Fashion & Retail,100,4,308.94,261796.18,0.021608413079212997
463323146663724,VOXLAT0006010732021826121,259.9,2023-11-19 04:04:29,Foot Locker New Zealand,Fashion & Retail,100,2,390.80999999999995,261796.18,0.09927570371729641
383323111381112,VOXLAT0006010732025163505,439.98,2023-11-19 03:05:43,Forever New New Zealand,Fashion & Retail,100,1,439.98,261796.18,0.1680620397134901
303323105415643,VOXLAT0006010732025268197,87.42,2023-11-19 02:55:50,Sportsfuel New Zealand,Retailers,100,2,165.45,1164391.0,0.007507787332605629
383323104394934,VOXLAT0006010732025333355,139.9,2023-11-19 02:54:03,Forever New New Zealand,Fashion & Retail,100,3,449.84,261796.18,0.053438518468833275
463323078439867,VOXLAT0006010732026022478,29.89,2023-11-19 02:11:00,Cotton On New Zealand,Fashion & Retail,100,4,500.27,261796.18,0.011417278892304693
383323078049051,VOXLAT0006010732025037659,79.0,2023-11-19 02:10:21,David Jones Newmarket,Retailers,100,1,79.0,1164391.0,0.006784662540332242
463323054212641,VOXLAT0006010732026163496,29.99,2023-11-19 01:30:26,Cotton On New Zealand,Fashion & Retail,100,1,29.99,261796.18,0.011455476546678412
583323020397305,VOXLAT0006010732025206866,169.99,2023-11-19 00:34:02,Forever New New Zealand,Fashion & Retail,100,1,169.99,261796.18,0.06493219266988541
583323001790290,VOXLAT0006010732020808286,730.0,2023-11-19 00:03:03,David Jones Newmarket,Retailers,100,1,730.0,1164391.0,0.06269371714484223
463322842386051,VOXLAT0006010732022811031,435.07,2023-11-18 23:24:04,Experience Oz Australia,Retailers,101,1,435.07,1164391.0,0.03736459660028289
383322813345949,VOXLAT0006010732026561749,70.25,2023-11-18 22:35:38,The Meat Box New Zealand,Retailers,101,13,709.7,1164391.0,0.006033196752637215
583322774183345,VOXLAT0006010732020430719,125.33,2023-11-18 21:30:22,THE ICONIC,Retailers,101,2,236.62,1164391.0,0.010763566533922023
583322773871998,VOXLAT0006010732020391192,48.97,2023-11-18 21:29:52,Forever New New Zealand,Fashion & Retail,101,1,48.97,261796.18,0.018705391346810332
383322726334000,VOXLAT0006010732026503337,309.85,2023-11-18 20:10:37,THE ICONIC,Retailers,101,1,309.85,1164391.0,0.026610477064834753
583322621948772,VOXLAT0006010732023788329,462.59,2023-11-18 17:16:39,THE ICONIC,Retailers,101,49,10013.53,1164391.0,0.03972806385483914
583322602406785,VOXLAT0006010732023788329,238.34,2023-11-18 16:44:06,THE ICONIC,Retailers,101,49,10013.53,1164391.0,0.02046906923876945
303322396524621,VOXLAT0006010732020180256,10.0,2023-11-18 11:00:55,HelloFresh New Zealand,Retailers,101,5,467.98,1164391.0,0.0008588180430800307
383322292550170,VOXLAT0006010732021464899,269.28,2023-11-18 08:07:39,THE ICONIC,Retailers,101,3,730.4,1164391.0,0.023126252264059066
383322257792485,VOXLAT0006010732026385891,212.94,2023-11-18 07:09:43,The Meat Box New Zealand,Retailers,101,1,212.94,1164391.0,0.018287671409346173
383322231699691,VOXLAT0006010732026028731,167.99,2023-11-18 06:26:12,HelloFresh New Zealand,Retailers,101,9,618.94,1164391.0,0.014427284305701437
383322231549029,VOXLAT0006010732026028731,9.99,2023-11-18 06:26:00,HelloFresh New Zealand,Retailers,101,9,618.94,1164391.0,0.0008579592250369507
383322213036015,VOXLAT0006010732021680650,228.82,2023-11-18 05:55:07,RedBalloon Australia,Retailers,101,1,228.82,1164391.0,0.01965147446175726
583322207709289,VOXLAT0006010732023166500,301.15,2023-11-18 05:46:15,Foot Locker New Zealand,Fashion & Retail,101,2,479.88,261796.18,0.11503223614645561
303322203185139,VOXLAT0006010732022672078,162.95,2023-11-18 05:38:42,THE ICONIC,Retailers,101,1,162.95,1164391.0,0.0139944400119891
383322183652128,VOXLAT0006010732024066634,649.0,2023-11-18 05:06:09,David Jones Newmarket,Retailers,101,1,649.0,1164391.0,0.05573729099589399
303322180125258,VOXLAT0006010732021641942,19.39,2023-11-18 05:00:17,Cotton On New Zealand,Fashion & Retail,101,1,19.39,261796.18,0.007406525183064169
383322108069726,VOXLAT0006010732025382717,200.0,2023-11-18 03:00:08,Hertz New Zealand,Travel,101,2,658.22,187261.11,0.10680274190407182
463322107757375,VOXLAT0006010732025382717,458.22,2023-11-18 02:59:38,Hertz New Zealand,Travel,101,2,658.22,187261.11,0.24469576197641896
583322106496264,VOXLAT0006010732025729255,676.6,2023-11-18 02:57:33,THE ICONIC,Retailers,101,2,1263.99,1164391.0,0.058107628794794884
463322101536614,VOXLAT0006010732025028807,265.0,2023-11-18 02:49:18,David Jones Newmarket,Retailers,101,31,11573.95,1164391.0,0.022758678141620813
583322073570282,VOXLAT0006010732020222363,139.96,2023-11-18 02:02:41,David Jones Newmarket,Retailers,101,2,301.06,1164391.0,0.01202001733094811
463322072067997,VOXLAT0006010732026578859,54.99,2023-11-18 02:00:09,Forever New New Zealand,Fashion & Retail,101,1,54.99,261796.18,0.021004890140108232
383322070897395,VOXLAT0006010732024512843,332.68,2023-11-18 01:58:12,THE ICONIC,Retailers,101,1,332.68,1164391.0,0.02857115865718646
383322067666377,VOXLAT0006010732026355936,319.9,2023-11-18 01:52:50,Foot Locker New Zealand,Fashion & Retail,101,1,319.9,261796.18,0.12219429634152798
463322044751431,VOXLAT0006010732022637188,44.71,2023-11-18 01:14:39,Cotton On New Zealand,Fashion & Retail,101,1,44.71,261796.18,0.01707817127048989
303322043880619,VOXLAT0006010732025296222,214.94,2023-11-18 01:13:12,Cotton On New Zealand,Fashion & Retail,101,18,1414.71,261796.18,0.08210203831087223
583322032724782,VOXLAT0006010732025742522,200.0,2023-11-18 00:54:33,Hertz New Zealand,Travel,101,4,779.3199999999999,187261.11,0.10680274190407182
583322032425345,VOXLAT0006010732025028807,265.0,2023-11-18 00:54:05,David Jones Newmarket,Retailers,101,31,11573.95,1164391.0,0.022758678141620813
383322032384724,VOXLAT0006010732025742522,122.76,2023-11-18 00:54:01,Hertz New Zealand,Travel,101,4,779.3199999999999,187261.11,0.06555552298071929
383322030992220,VOXLAT0006010732026112402,200.0,2023-11-18 00:51:43,Hertz New Zealand,Travel,101,1,200.0,187261.11,0.10680274190407182
463321819373423,VOXLAT0006010732025665236,59.95,2023-11-17 22:45:42,David Jones Newmarket,Retailers,102,1,59.95,1164391.0,0.005148614168264784
463321813722108,VOXLAT0006010732021780922,274.29,2023-11-17 22:36:16,THE ICONIC,Retailers,102,6,1335.11,1164391.0,0.023556520103642165
303321811379743,VOXLAT0006010732021780922,249.4,2023-11-17 22:32:23,THE ICONIC,Retailers,102,6,1335.11,1164391.0,0.021418921994415967
583321793800124,VOXLAT0006010732024033725,401.09,2023-11-17 22:03:02,Experience Oz Australia,Retailers,102,1,401.09,1164391.0,0.034446332889896944
303321434145301,VOXLAT0006010732026544380,114.75,2023-11-17 12:03:37,THE ICONIC,Retailers,102,1,114.75,1164391.0,0.009854937044343351
463321420423139,VOXLAT0006010732026442643,574.8,2023-11-17 11:40:48,Foot Locker New Zealand,Fashion & Retail,102,1,574.8,261796.18,0.21956011734013842
463321267537610,VOXLAT0006010732026393697,97.02,2023-11-17 07:25:59,CaliWoods New Zealand,Retailers,102,1,97.02,1164391.0,0.008332252653962457
383321225002653,VOXLAT0006010732024008339,119.7,2023-11-17 06:15:05,THE ICONIC,Retailers,102,1,119.7,1164391.0,0.010280051975667968
383321205240766,VOXLAT0006010732023283966,20.0,2023-11-17 05:42:08,Laithwaites New Zealand,Retailers,102,2,364.75,1164391.0,0.0017176360861600613
583321203373334,VOXLAT0006010732026212707,396.64,2023-11-17 05:39:00,THE ICONIC,Retailers,102,1,396.64,1164391.0,0.034064158860726335
383321200589198,VOXLAT0006010732023283966,344.75,2023-11-17 05:34:23,Laithwaites New Zealand,Retailers,102,2,364.75,1164391.0,0.029607752035184055
303321192480042,VOXLAT0006010732020928571,48.19,2023-11-17 05:20:53,THE ICONIC,Retailers,102,1,48.19,1164391.0,0.004138644149602667
303321168540789,VOXLAT0006010732026387954,263.65,2023-11-17 04:40:59,Foot Locker New Zealand,Fashion & Retail,102,1,263.65,261796.18,0.10070811575631088
303321134219633,VOXLAT0006010732021429801,199.0,2023-11-17 03:43:45,David Jones Newmarket,Retailers,102,1,199.0,1164391.0,0.01709047905729261
583321108726705,VOXLAT0006010732020844125,97.99,2023-11-17 03:01:18,HelloFresh New Zealand,Retailers,102,18,1499.26,1164391.0,0.00841555800414122
383321090741105,VOXLAT0006010732024688643,137.99,2023-11-17 02:31:18,HelloFresh New Zealand,Retailers,102,9,1100.93,1164391.0,0.011850830176461345
383321090753383,VOXLAT0006010732024688643,137.99,2023-11-17 02:31:18,HelloFresh New Zealand,Retailers,102,9,1100.93,1164391.0,0.011850830176461345
583321081004380,VOXLAT0006010732026418858,324.08,2023-11-17 02:15:05,THE ICONIC,Retailers,102,1,324.08,1164391.0,0.027832575140137636
583321071149330,VOXLAT0006010732026493844,69.98,2023-11-17 01:58:36,Forever New New Zealand,Fashion & Retail,102,1,69.98,261796.18,0.026730718530728753
463321068979558,VOXLAT0006010732026529605,249.9,2023-11-17 01:55:03,Foot Locker New Zealand,Fashion & Retail,102,1,249.9,261796.18,0.09545593827992449
383321051913894,VOXLAT0006010732024273677,296.86,2023-11-17 01:26:35,THE ICONIC,Retailers,102,2,592.79,1164391.0,0.025494872426873795
583321040908113,VOXLAT0006010732020844125,22.49,2023-11-17 01:08:14,HelloFresh New Zealand,Retailers,102,18,1499.26,1164391.0,0.0019314817788869888
463320816963834,VOXLAT0006010732025499057,753.85,2023-11-16 22:41:41,Experience Oz Australia,Retailers,103,1,753.85,1164391.0,0.06474199817758812
583320793551054,VOXLAT0006010732025477251,10.0,2023-11-16 22:02:38,HelloFresh New Zealand,Retailers,103,2,194.99,1164391.0,0.0008588180430800307
463320759127115,VOXLAT0006010732025098750,171.39,2023-11-16 21:05:18,THE ICONIC,Retailers,103,5,705.03,1164391.0,0.014719282440348647
583320755678753,VOXLAT0006010732026428071,243.89,2023-11-16 20:59:31,Klook Australia,Retailers,103,1,243.89,1164391.0,0.020945713252678865
583320727414868,VOXLAT0006010732025852354,111.04,2023-11-16 20:12:25,THE ICONIC,Retailers,103,6,888.0,1164391.0,0.009536315550360662
383320693675017,VOXLAT0006010732025381206,1550.87,2023-11-16 19:16:11,Hertz New Zealand,Travel,103,1,1550.87,187261.11,0.8281858416838391
463320690405745,VOXLAT0006010732026076581,147.4,2023-11-16 19:10:43,Foot Locker New Zealand,Fashion & Retail,103,1,147.4,261796.18,0.05630334254686223
463320550575560,VOXLAT0006010732024192679,10.0,2023-11-16 15:17:40,HelloFresh New Zealand,Retailers,103,3,330.14,1164391.0,0.0008588180430800307
583320230839487,VOXLAT0006010732026022478,50.38,2023-11-16 06:24:50,Cotton On New Zealand,Fashion & Retail,103,4,500.27,261796.18,0.019243978273479775
463320188162563,VOXLAT0006010732026556988,120.95,2023-11-16 05:13:40,THE ICONIC,Retailers,103,1,120.95,1164391.0,0.010387404231052971
303320173865593,VOXLAT0006010732025098750,223.28,2023-11-16 04:49:52,THE ICONIC,Retailers,103,5,705.03,1164391.0,0.019175689265890927
383320141629091,VOXLAT0006010732023128278,227.15,2023-11-16 03:56:05,The Meat Box New Zealand,Retailers,103,5,1044.25,1164391.0,0.0195080518485629
303320130613005,VOXLAT0006010732026485444,527.22,2023-11-16 03:37:47,Hertz New Zealand,Travel,103,1,527.22,187261.11,0.2815427079333237
383320087112387,VOXLAT0006010732026332232,62.97,2023-11-16 02:25:17,Forever New New Zealand,Fashion & Retail,103,1,62.97,261796.18,0.02405306295913103
463320073136869,VOXLAT0006010732025989784,246.0,2023-11-16 02:01:58,David Jones Newmarket,Retailers,103,1,246.0,1164391.0,0.021126923859768755
583320062453526,VOXLAT0006010732020180256,15.0,2023-11-16 01:44:09,HelloFresh New Zealand,Retailers,103,5,467.98,1164391.0,0.001288227064620046
583320062072663,VOXLAT0006010732020180256,162.99,2023-11-16 01:43:32,HelloFresh New Zealand,Retailers,103,5,467.98,1164391.0,0.013997875284161422
463319843021634,VOXLAT0006010732025614853,648.71,2023-11-15 23:25:06,Laithwaites New Zealand,Retailers,104,1,648.71,1164391.0,0.055712385272644674
383319809996515,VOXLAT0006010732025770689,540.0,2023-11-15 22:30:05,Foot Locker New Zealand,Fashion & Retail,104,12,3990.08,261796.18,0.2062673336180841
303319798443346,VOXLAT0006010732020832864,310.0,2023-11-15 22:10:49,Foot Locker New Zealand,Fashion & Retail,104,2,404.99,261796.18,0.11841272855852977
303319779370839,VOXLAT0006010732022523313,170.95,2023-11-15 21:39:02,The Meat Box New Zealand,Retailers,104,1,170.95,1164391.0,0.014681494446453124
583319708440349,VOXLAT0006010732024905278,90.12,2023-11-15 19:40:48,THE ICONIC,Retailers,104,1,90.12,1164391.0,0.007739668204237237
583319511353844,VOXLAT0006010732021080406,23.96,2023-11-15 14:12:18,HelloFresh New Zealand,Retailers,104,16,982.52,1164391.0,0.0020577280312197538
303319510523285,VOXLAT0006010732025196117,124.99,2023-11-15 14:10:56,HelloFresh New Zealand,Retailers,104,4,440.96,1164391.0,0.010734366720457304
583319510385223,VOXLAT0006010732020397819,112.39,2023-11-15 14:10:42,HelloFresh New Zealand,Retailers,104,6,580.34,1164391.0,0.009652255986176465
303319509584065,VOXLAT0006010732024973458,11.99,2023-11-15 14:09:22,HelloFresh New Zealand,Retailers,104,4,186.33999999999995,1164391.0,0.0010297228336529568
583319508551436,VOXLAT0006010732024973458,68.99,2023-11-15 14:07:39,HelloFresh New Zealand,Retailers,104,4,186.33999999999995,1164391.0,0.005924985679209131
463319507729720,VOXLAT0006010732023226106,97.99,2023-11-15 14:06:14,HelloFresh New Zealand,Retailers,104,14,1187.85,1164391.0,0.00841555800414122
303319507615330,VOXLAT0006010732024997549,0.99,2023-11-15 14:06:04,HelloFresh New Zealand,Retailers,104,19,1306.89,1164391.0,8.502298626492303e-05
303319507598321,VOXLAT0006010732023574042,149.99,2023-11-15 14:06:02,HelloFresh New Zealand,Retailers,104,14,1991.75,1164391.0,0.012881411828157382
303319507168116,VOXLAT0006010732024489018,137.99,2023-11-15 14:05:19,HelloFresh New Zealand,Retailers,104,7,727.9100000000001,1164391.0,0.011850830176461345
583319507099648,VOXLAT0006010732024997549,97.99,2023-11-15 14:05:12,HelloFresh New Zealand,Retailers,104,19,1306.89,1164391.0,0.00841555800414122
383319507088101,VOXLAT0006010732020922087,119.99,2023-11-15 14:05:10,HelloFresh New Zealand,Retailers,104,35,3849.62,1164391.0,0.010304957698917289
463319506692167,VOXLAT0006010732024937941,119.99,2023-11-15 14:04:33,HelloFresh New Zealand,Retailers,104,7,709.9399999999999,1164391.0,0.010304957698917289
303319506572566,VOXLAT0006010732021030484,102.99,2023-11-15 14:04:20,HelloFresh New Zealand,Retailers,104,5,243.55,1164391.0,0.008844967025681235
383319506258100,VOXLAT0006010732024108873,12.99,2023-11-15 14:03:49,HelloFresh New Zealand,Retailers,104,43,2379.3599999999997,1164391.0,0.0011156046379609597
383319505838022,VOXLAT0006010732024108873,97.99,2023-11-15 14:03:05,HelloFresh New Zealand,Retailers,104,43,2379.3599999999997,1164391.0,0.00841555800414122
583319505770386,VOXLAT0006010732021080406,97.99,2023-11-15 14:03:00,HelloFresh New Zealand,Retailers,104,16,982.52,1164391.0,0.00841555800414122
583319505632033,VOXLAT0006010732024898291,137.99,2023-11-15 14:02:46,HelloFresh New Zealand,Retailers,104,35,4429.92,1164391.0,0.011850830176461345
463319504895314,VOXLAT0006010732025039887,29.99,2023-11-15 14:01:33,HelloFresh New Zealand,Retailers,104,1,29.99,1164391.0,0.0025755953111970117
303319348988665,VOXLAT0006010732022764677,120.0,2023-11-15 09:41:42,The Wild Rose New Zealand,Retailers,104,1,120.0,1164391.0,0.010305816516960368
383319345371082,VOXLAT0006010732020388909,149.88,2023-11-15 09:35:40,Laithwaites New Zealand,Retailers,104,16,2815.91,1164391.0,0.012871964829683499
463319280637606,VOXLAT0006010732026503212,335.13,2023-11-15 07:47:49,THE ICONIC,Retailers,104,1,335.13,1164391.0,0.028781569077741067
463319257224443,VOXLAT0006010732023905592,61.9,2023-11-15 07:08:49,Celebration Box New Zealand,Retailers,104,1,61.9,1164391.0,0.00531608368666539
463319240368690,VOXLAT0006010732026265739,701.59,2023-11-15 06:40:42,Klook Australia,Retailers,104,3,829.09,1164391.0,0.06025381508445187
583319191395603,VOXLAT0006010732026050826,95.0,2023-11-15 05:19:05,The Meat Box New Zealand,Retailers,104,12,1140.0,1164391.0,0.008158771409260291
463319157139470,VOXLAT0006010732026482128,229.99,2023-11-15 04:21:59,HelloFresh New Zealand,Retailers,104,1,229.99,1164391.0,0.019751956172797625
583319132924595,VOXLAT0006010732025902530,105.13,2023-11-15 03:41:38,THE ICONIC,Retailers,104,1,105.13,1164391.0,0.009028754086900362
303319124840142,VOXLAT0006010732026584345,1818.19,2023-11-15 03:28:08,Hertz New Zealand,Travel,104,1,1818.19,187261.11,0.9709383865128217
383319116416894,VOXLAT0006010732025813968,77.99,2023-11-15 03:14:07,HelloFresh New Zealand,Retailers,104,3,233.96999999999997,1164391.0,0.006697921917981159
583319068374298,VOXLAT0006010732025025886,269.9,2023-11-15 01:54:03,Sportsfuel New Zealand,Retailers,104,13,3718.94,1164391.0,0.023179498982730026
583318829308507,VOXLAT0006010732020280460,131.0,2023-11-14 23:02:13,THE ICONIC,Retailers,105,4,570.24,1164391.0,0.011250516364348402
583318813596053,VOXLAT0006010732025622245,93.18,2023-11-14 22:36:01,Booktopia Australia,Retailers,105,3,373.0,1164391.0,0.008002466525419727
463318809096891,VOXLAT0006010732024192679,127.99,2023-11-14 22:28:33,HelloFresh New Zealand,Retailers,105,3,330.14,1164391.0,0.010992012133381312
383318805327155,VOXLAT0006010732022004330,87.35,2023-11-14 22:22:16,THE ICONIC,Retailers,105,1,87.35,1164391.0,0.007501775606304067
463318791483036,VOXLAT0006010732024879275,129.95,2023-11-14 21:59:10,Foot Locker New Zealand,Fashion & Retail,105,9,1196.85,261796.18,0.049637851858648205
463318791241006,VOXLAT0006010732022955812,99.99,2023-11-14 21:58:48,HelloFresh New Zealand,Retailers,105,7,653.89,1164391.0,0.008587321612757227
383318779323858,VOXLAT0006010732025477251,184.99,2023-11-14 21:38:57,HelloFresh New Zealand,Retailers,105,2,194.99,1164391.0,0.015887274978937486
463318772732443,VOXLAT0006010732024968912,124.5,2023-11-14 21:27:57,David Jones Newmarket,Retailers,105,1,124.5,1164391.0,0.010692284636346382
463318758246016,VOXLAT0006010732022915725,7.19,2023-11-14 21:03:47,HelloFresh New Zealand,Retailers,105,8,639.91,1164391.0,0.0006174901729745421
463318724213070,VOXLAT0006010732023354189,67.99,2023-11-14 20:07:04,THE ICONIC,Retailers,105,1,67.99,1164391.0,0.005839103874901128
383318711462161,VOXLAT0006010732026423791,39.99,2023-11-14 19:45:50,HelloFresh New Zealand,Retailers,105,2,186.98,1164391.0,0.003434413354277043
303318709083394,VOXLAT0006010732024799952,1004.32,2023-11-14 19:41:53,Hertz New Zealand,Travel,105,1,1004.32,187261.11,0.536320648745487
303318516784177,VOXLAT0006010732025433114,4.19,2023-11-14 14:21:21,HelloFresh New Zealand,Retailers,105,4,108.13,1164391.0,0.0003598447600505329
383318516683962,VOXLAT0006010732025433114,23.96,2023-11-14 14:21:11,HelloFresh New Zealand,Retailers,105,4,108.13,1164391.0,0.0020577280312197538
583318516287230,VOXLAT0006010732021426575,27.96,2023-11-14 14:20:31,HelloFresh New Zealand,Retailers,105,42,6135.33,1164391.0,0.002401255248451766
463318515835508,VOXLAT0006010732023974614,13.98,2023-11-14 14:19:47,HelloFresh New Zealand,Retailers,105,32,2767.58,1164391.0,0.001200627624225883
583318514039475,VOXLAT0006010732022128154,20.99,2023-11-14 14:16:47,HelloFresh New Zealand,Retailers,105,20,2105.78,1164391.0,0.0018026590724249843
583318513662161,VOXLAT0006010732023862496,172.99,2023-11-14 14:16:09,HelloFresh New Zealand,Retailers,105,20,3344.8,1164391.0,0.014856693327241452
303318513506605,VOXLAT0006010732022065208,134.99,2023-11-14 14:15:53,HelloFresh New Zealand,Retailers,105,23,3099.7700000000004,1164391.0,0.011593184763537335
583318513087991,VOXLAT0006010732020225606,104.79,2023-11-14 14:15:12,HelloFresh New Zealand,Retailers,105,6,656.89,1164391.0,0.008999554273435642
