transaction_id,uid,order_value,created_at,merchant_name,category
303347843753327,VOXLAT0006010732023575346,330.0,2023-12-13 23:26:17,Foot Locker New Zealand,Fashion & Retail
583347843645331,VOXLAT0006010732025137731,330.0,2023-12-13 23:26:09,Foot Locker New Zealand,Fashion & Retail
463347802605159,VOXLAT0006010732023470225,109.95,2023-12-13 22:17:45,The Meat Box New Zealand,Retailers
303347794535806,VOXLAT0006010732026008964,24.99,2023-12-13 22:04:16,Cotton On New Zealand,Fashion & Retail
463347772536735,VOXLAT0006010732022218237,382.37,2023-12-13 21:27:38,RedBalloon New Zealand,Retailers
463347768832521,VOXLAT0006010732021108421,97.99,2023-12-13 21:21:28,HelloFresh New Zealand,Retailers
383347742984559,VOXLAT0006010732023849741,148.15,2023-12-13 20:38:23,THE ICONIC,Retailers
383347510310207,VOXLAT0006010732024341144,13.98,2023-12-13 14:10:34,HelloFresh New Zealand,Retailers
463347509951250,VOXLAT0006010732021080406,9.98,2023-12-13 14:09:58,HelloFresh New Zealand,Retailers
463347509757525,VOXLAT0006010732026593296,27.96,2023-12-13 14:09:38,HelloFresh New Zealand,Retailers
383347509736095,VOXLAT0006010732022955812,29.96,2023-12-13 14:09:37,HelloFresh New Zealand,Retailers
383347508423778,VOXLAT0006010732022955812,134.99,2023-12-13 14:07:25,HelloFresh New Zealand,Retailers
583347507765193,VOXLAT0006010732021672228,167.99,2023-12-13 14:06:19,HelloFresh New Zealand,Retailers
463347507746623,VOXLAT0006010732026593296,107.99,2023-12-13 14:06:18,HelloFresh New Zealand,Retailers
303347507474786,VOXLAT0006010732024997549,13.98,2023-12-13 14:05:50,HelloFresh New Zealand,Retailers
303347507018948,VOXLAT0006010732023574042,167.99,2023-12-13 14:05:04,HelloFresh New Zealand,Retailers
383347506820078,VOXLAT0006010732024108873,41.96,2023-12-13 14:04:45,HelloFresh New Zealand,Retailers
383347506711149,VOXLAT0006010732024997549,97.99,2023-12-13 14:04:34,HelloFresh New Zealand,Retailers
583347506278943,VOXLAT0006010732025832901,104.79,2023-12-13 14:03:50,HelloFresh New Zealand,Retailers
383347506142789,VOXLAT0006010732024108873,17.09,2023-12-13 14:03:36,HelloFresh New Zealand,Retailers
383347505792993,VOXLAT0006010732021541035,134.99,2023-12-13 14:03:02,HelloFresh New Zealand,Retailers
463347505778898,VOXLAT0006010732020043322,119.99,2023-12-13 14:03:00,HelloFresh New Zealand,Retailers
303347505426954,VOXLAT0006010732021080406,97.99,2023-12-13 14:02:25,HelloFresh New Zealand,Retailers
463347505405439,VOXLAT0006010732024893615,104.79,2023-12-13 14:02:21,HelloFresh New Zealand,Retailers
463347505307764,VOXLAT0006010732024108873,71.99,2023-12-13 14:02:14,HelloFresh New Zealand,Retailers
383347505172344,VOXLAT0006010732024341144,71.59,2023-12-13 14:02:01,HelloFresh New Zealand,Retailers
383347505129404,VOXLAT0006010732026276561,167.99,2023-12-13 14:01:57,HelloFresh New Zealand,Retailers
463347505126651,VOXLAT0006010732023942330,134.99,2023-12-13 14:01:55,HelloFresh New Zealand,Retailers
303347375279341,VOXLAT0006010732025756126,242.91,2023-12-13 10:25:33,Foot Locker New Zealand,Fashion & Retail
583347363084804,VOXLAT0006010732023128278,204.9,2023-12-13 10:05:12,The Meat Box New Zealand,Retailers
463347359950794,VOXLAT0006010732023984951,976.83,2023-12-13 10:00:01,Klook Australia,Retailers
303347312731794,VOXLAT0006010732023232377,224.99,2023-12-13 08:41:55,HelloFresh New Zealand,Retailers
303347306870897,VOXLAT0006010732021725398,190.0,2023-12-13 08:34:25,Foot Locker New Zealand,Fashion & Retail
383347249874946,VOXLAT0006010732021812139,151.44,2023-12-13 06:56:56,Booktopia Australia,Retailers
583347189256921,VOXLAT0006010732026050826,95.0,2023-12-13 05:15:30,The Meat Box New Zealand,Retailers
463347138524305,VOXLAT0006010732026163116,104.34,2023-12-13 03:50:57,Adore Beauty Australia,Beauty
303347131539423,VOXLAT0006010732026163116,104.34,2023-12-13 03:39:16,Adore Beauty Australia,Beauty
383347130354461,VOXLAT0006010732026163116,104.34,2023-12-13 03:37:19,Adore Beauty Australia,Beauty
583347130019811,VOXLAT0006010732026163116,104.34,2023-12-13 03:36:44,Adore Beauty Australia,Beauty
583347126841738,VOXLAT0006010732023000998,258.85,2023-12-13 03:31:29,THE ICONIC,Retailers
583347108447671,VOXLAT0006010732025150114,300.25,2023-12-13 03:00:48,THE ICONIC,Retailers
583347106239499,VOXLAT0006010732026008964,25.0,2023-12-13 02:57:08,Cotton On New Zealand,Fashion & Retail
383347051240211,VOXLAT0006010732023295911,103.9,2023-12-13 01:25:29,Celebration Box New Zealand,Retailers
583347016002248,VOXLAT0006010732020933670,174.26,2023-12-13 00:26:45,Booktopia Australia,Retailers
463346839797613,VOXLAT0006010732020196914,99.99,2023-12-12 23:19:43,Forever New New Zealand,Fashion & Retail
583346774931048,VOXLAT0006010732026578974,169.98,2023-12-12 21:31:36,Forever New New Zealand,Fashion & Retail
303346737583569,VOXLAT0006010732026057730,190.0,2023-12-12 20:29:23,Foot Locker New Zealand,Fashion & Retail
383346713310208,VOXLAT0006010732023245726,726.65,2023-12-12 19:48:57,Klook Australia,Retailers
383346514050716,VOXLAT0006010732026542905,17.96,2023-12-12 14:16:48,HelloFresh New Zealand,Retailers
303346513903988,VOXLAT0006010732026008584,21.96,2023-12-12 14:16:33,HelloFresh New Zealand,Retailers
463346513485368,VOXLAT0006010732021588556,1.98,2023-12-12 14:15:51,HelloFresh New Zealand,Retailers
463346511913694,VOXLAT0006010732021462703,85.39,2023-12-12 14:13:14,HelloFresh New Zealand,Retailers
383346511725002,VOXLAT0006010732022128154,16.98,2023-12-12 14:12:56,HelloFresh New Zealand,Retailers
383346511121779,VOXLAT0006010732022065208,134.99,2023-12-12 14:11:55,HelloFresh New Zealand,Retailers
463346510297762,VOXLAT0006010732020225606,86.79,2023-12-12 14:10:32,HelloFresh New Zealand,Retailers
303346510207694,VOXLAT0006010732022128154,139.99,2023-12-12 14:10:23,HelloFresh New Zealand,Retailers
383346510061130,VOXLAT0006010732026028731,19.99,2023-12-12 14:10:09,HelloFresh New Zealand,Retailers
583346510029059,VOXLAT0006010732020148451,167.99,2023-12-12 14:10:05,HelloFresh New Zealand,Retailers
303346509662747,VOXLAT0006010732026079841,217.99,2023-12-12 14:09:27,HelloFresh New Zealand,Retailers
303346509621852,VOXLAT0006010732025086680,137.99,2023-12-12 14:09:25,HelloFresh New Zealand,Retailers
463346509342272,VOXLAT0006010732021588556,67.79,2023-12-12 14:08:58,HelloFresh New Zealand,Retailers
383346509294091,VOXLAT0006010732024783329,132.99,2023-12-12 14:08:51,HelloFresh New Zealand,Retailers
583346509287554,VOXLAT0006010732025762124,87.99,2023-12-12 14:08:50,HelloFresh New Zealand,Retailers
583346508882451,VOXLAT0006010732024585997,71.59,2023-12-12 14:08:12,HelloFresh New Zealand,Retailers
303346507294967,VOXLAT0006010732022315975,17.09,2023-12-12 14:05:32,HelloFresh New Zealand,Retailers
583346507112613,VOXLAT0006010732026542905,189.99,2023-12-12 14:05:14,HelloFresh New Zealand,Retailers
383346507037185,VOXLAT0006010732020144989,137.99,2023-12-12 14:05:06,HelloFresh New Zealand,Retailers
583346506950338,VOXLAT0006010732026008584,137.99,2023-12-12 14:04:58,HelloFresh New Zealand,Retailers
383346506832927,VOXLAT0006010732025615488,139.99,2023-12-12 14:04:46,HelloFresh New Zealand,Retailers
583346506809913,VOXLAT0006010732020844125,97.99,2023-12-12 14:04:43,HelloFresh New Zealand,Retailers
303346506592273,VOXLAT0006010732024376363,109.99,2023-12-12 14:04:22,HelloFresh New Zealand,Retailers
583346506535586,VOXLAT0006010732020424399,142.99,2023-12-12 14:04:17,HelloFresh New Zealand,Retailers
303346506316076,VOXLAT0006010732022315975,80.39,2023-12-12 14:03:55,HelloFresh New Zealand,Retailers
383346506246404,VOXLAT0006010732025054043,184.99,2023-12-12 14:03:48,HelloFresh New Zealand,Retailers
463346506130873,VOXLAT0006010732025086599,129.99,2023-12-12 14:03:37,HelloFresh New Zealand,Retailers
303346506118533,VOXLAT0006010732025637185,92.99,2023-12-12 14:03:35,HelloFresh New Zealand,Retailers
463346505592667,VOXLAT0006010732022500741,104.79,2023-12-12 14:02:43,HelloFresh New Zealand,Retailers
463346505165388,VOXLAT0006010732025789325,9.99,2023-12-12 14:02:00,HelloFresh New Zealand,Retailers
583346379564957,VOXLAT0006010732024113071,118.2,2023-12-12 10:32:40,Klook Australia,Retailers
583346251707663,VOXLAT0006010732021473973,43.5,2023-12-12 06:59:56,CaliWoods New Zealand,Retailers
303346237523365,VOXLAT0006010732026233497,320.42,2023-12-12 06:36:17,THE ICONIC,Retailers
463346175883592,VOXLAT0006010732026408495,451.96,2023-12-12 04:53:35,Forever New New Zealand,Fashion & Retail
463346157562654,VOXLAT0006010732025553721,71.32,2023-12-12 04:22:42,THE ICONIC,Retailers
583346114233169,VOXLAT0006010732025492862,209.9,2023-12-12 03:10:25,Foot Locker New Zealand,Fashion & Retail
463346099860649,VOXLAT0006010732026478563,87.96,2023-12-12 02:46:30,Forever New New Zealand,Fashion & Retail
383346097641268,VOXLAT0006010732026488679,39.99,2023-12-12 02:42:46,Cotton On New Zealand,Fashion & Retail
463346097191731,VOXLAT0006010732026507510,26.98,2023-12-12 02:42:00,Cotton On New Zealand,Fashion & Retail
463346094900337,VOXLAT0006010732020665389,460.8,2023-12-12 02:38:16,Hertz New Zealand,Travel
303346089679077,VOXLAT0006010732021410710,189.99,2023-12-12 02:29:32,HelloFresh New Zealand,Retailers
303346023089470,VOXLAT0006010732025441935,88.14,2023-12-12 00:38:32,Adore Beauty Australia,Beauty
583346011921053,VOXLAT0006010732025487474,180.0,2023-12-12 00:19:57,Foot Locker New Zealand,Fashion & Retail
583345861299577,VOXLAT0006010732026538861,44.12,2023-12-11 23:55:31,Booktopia Australia,Retailers
303345861214660,VOXLAT0006010732025801484,179.95,2023-12-11 23:55:27,Foot Locker New Zealand,Fashion & Retail
463345851464613,VOXLAT0006010732025268197,78.03,2023-12-11 23:39:10,Sportsfuel New Zealand,Retailers
303345844964033,VOXLAT0006010732024310776,105.16,2023-12-11 23:28:21,THE ICONIC,Retailers
583345814359361,VOXLAT0006010732026538861,103.38,2023-12-11 22:37:19,Booktopia Australia,Retailers
303345711210382,VOXLAT0006010732021576932,39.9,2023-12-11 19:45:26,V For Hair and Beauty or Vj Barbers New Zealand,Beauty
583345400493535,VOXLAT0006010732025985592,240.0,2023-12-11 11:07:35,Foot Locker New Zealand,Fashion & Retail
583345352899455,VOXLAT0006010732023832879,170.0,2023-12-11 09:48:15,Foot Locker New Zealand,Fashion & Retail
583345319697595,VOXLAT0006010732020716174,899.54,2023-12-11 08:53:33,Klook Australia,Retailers
583345235656479,VOXLAT0006010732024796115,132.75,2023-12-11 06:32:50,Celebration Box New Zealand,Retailers
583345220788535,VOXLAT0006010732020416213,81.9,2023-12-11 06:08:03,Celebration Box New Zealand,Retailers
463345193591005,VOXLAT0006010732024955174,126.47,2023-12-11 05:22:47,Forever New New Zealand,Fashion & Retail
583345189572872,VOXLAT0006010732026561749,11.8,2023-12-11 05:16:00,The Meat Box New Zealand,Retailers
463345189493435,VOXLAT0006010732026568223,31.45,2023-12-11 05:15:56,The Meat Box New Zealand,Retailers
583345184215118,VOXLAT0006010732026074644,190.0,2023-12-11 05:07:27,Foot Locker New Zealand,Fashion & Retail
303345094932980,VOXLAT0006010732025036933,103.9,2023-12-11 02:38:19,Celebration Box New Zealand,Retailers
463345077581912,VOXLAT0006010732021644573,730.0,2023-12-11 02:09:20,Foot Locker New Zealand,Fashion & Retail
383345055221595,VOXLAT0006010732026492507,93.48,2023-12-11 01:32:05,Cotton On New Zealand,Fashion & Retail
303344863099797,VOXLAT0006010732025963987,60.0,2023-12-10 23:58:33,Cotton On New Zealand,Fashion & Retail
383344837688093,VOXLAT0006010732023301362,49.99,2023-12-10 23:16:11,Cotton On New Zealand,Fashion & Retail
463344762877477,VOXLAT0006010732025132252,41.45,2023-12-10 21:11:33,Booktopia Australia,Retailers
383344758026945,VOXLAT0006010732025172019,19.99,2023-12-10 21:03:25,Cotton On New Zealand,Fashion & Retail
463344752329192,VOXLAT0006010732023154514,89.95,2023-12-10 20:53:57,Foot Locker New Zealand,Fashion & Retail
303344708277683,VOXLAT0006010732026512049,993.06,2023-12-10 19:40:31,Klook Australia,Retailers
583344691461086,VOXLAT0006010732025468540,210.65,2023-12-10 19:12:28,Adore Beauty Australia,Beauty
463344343604311,VOXLAT0006010732026220148,129.41,2023-12-10 09:33:22,THE ICONIC,Retailers
303344286462821,VOXLAT0006010732025296321,155.88,2023-12-10 07:57:48,THE ICONIC,Retailers
583344239000856,VOXLAT0006010732021889715,98.82,2023-12-10 06:40:12,Adore Beauty Australia,Beauty
303344202084744,VOXLAT0006010732026415045,336.25,2023-12-10 05:37:15,Foot Locker New Zealand,Fashion & Retail
303344161503809,VOXLAT0006010732026512049,622.8,2023-12-10 04:29:16,Klook Australia,Retailers
463344142718917,VOXLAT0006010732025894117,59.96,2023-12-10 03:57:55,Forever New New Zealand,Fashion & Retail
463344125139379,VOXLAT0006010732020977024,181.17,2023-12-10 03:28:38,THE ICONIC,Retailers
583344106630779,VOXLAT0006010732025296321,155.88,2023-12-10 02:57:47,THE ICONIC,Retailers
583344103497562,VOXLAT0006010732026401201,275.87,2023-12-10 02:52:35,Foot Locker New Zealand,Fashion & Retail
383344080113320,VOXLAT0006010732026512049,21.15,2023-12-10 02:13:36,Klook Australia,Retailers
303344069883198,VOXLAT0006010732026512049,21.15,2023-12-10 01:56:35,Klook Australia,Retailers
303344025576938,VOXLAT0006010732021350585,30.0,2023-12-10 00:42:40,Cotton On New Zealand,Fashion & Retail
463344022700552,VOXLAT0006010732021350585,59.97,2023-12-10 00:37:53,Cotton On New Zealand,Fashion & Retail
383343849176137,VOXLAT0006010732022680972,89.95,2023-12-09 23:35:21,Foot Locker New Zealand,Fashion & Retail
303343821968021,VOXLAT0006010732024006408,78.5,2023-12-09 22:50:01,CaliWoods New Zealand,Retailers
303343794543177,VOXLAT0006010732024945712,74.98,2023-12-09 22:04:18,Cotton On New Zealand,Fashion & Retail
463343793694467,VOXLAT0006010732026028731,5.0,2023-12-09 22:02:55,HelloFresh New Zealand,Retailers
303343683679031,VOXLAT0006010732024498217,69.95,2023-12-09 18:59:31,Foot Locker New Zealand,Fashion & Retail
303343479502763,VOXLAT0006010732026620602,609.8,2023-12-09 13:19:13,Foot Locker New Zealand,Fashion & Retail
463343264323312,VOXLAT0006010732025947782,191.86,2023-12-09 07:22:11,THE ICONIC,Retailers
583343211100994,VOXLAT0006010732026538861,95.84,2023-12-09 05:51:57,Booktopia Australia,Retailers
383343187560798,VOXLAT0006010732026561749,95.7,2023-12-09 05:12:50,The Meat Box New Zealand,Retailers
383343160890111,VOXLAT0006010732026109465,46.98,2023-12-09 04:28:15,Cotton On New Zealand,Fashion & Retail
383342806977433,VOXLAT0006010732026420490,134.99,2023-12-08 22:25:01,Forever New New Zealand,Fashion & Retail
463342800742844,VOXLAT0006010732022557964,105.02,2023-12-08 22:14:41,Klook Australia,Retailers
583342792305873,VOXLAT0006010732022061652,199.9,2023-12-08 22:00:34,The Meat Box New Zealand,Retailers
303342774625728,VOXLAT0006010732023520763,159.96,2023-12-08 21:31:06,Cotton On New Zealand,Fashion & Retail
303342760992997,VOXLAT0006010732022507522,188.99,2023-12-08 21:08:24,Forever New New Zealand,Fashion & Retail
583342247462947,VOXLAT0006010732020649367,41.64,2023-12-08 08:36:40,Booktopia Australia,Retailers
583342187756816,VOXLAT0006010732024698055,75.94,2023-12-08 07:51:14,The Meat Box New Zealand,Retailers
303342250337855,VOXLAT0006010732026355100,189.99,2023-12-08 06:58:13,Forever New New Zealand,Fashion & Retail
463342208399087,VOXLAT0006010732025729255,587.39,2023-12-08 05:47:41,THE ICONIC,Retailers
383342060409638,VOXLAT0006010732020007160,210.0,2023-12-08 05:20:46,Foot Locker New Zealand,Fashion & Retail
583342048696993,VOXLAT0006010732026381973,124.75,2023-12-08 05:02:05,Klook Australia,Retailers
583342143212507,VOXLAT0006010732026215908,79.91,2023-12-08 03:58:48,Sportsfuel New Zealand,Retailers
303341806995230,VOXLAT0006010732026068307,191.99,2023-12-08 01:33:38,Forever New New Zealand,Fashion & Retail
303342029647606,VOXLAT0006010732026382617,89.95,2023-12-08 01:21:03,Foot Locker New Zealand,Fashion & Retail
383341740470665,VOXLAT0006010732024832837,5.5,2023-12-07 23:08:50,Paddock to Pantry New Zealand,Retailers
583341744983737,VOXLAT0006010732021684405,359.39,2023-12-07 21:26:29,Klook Australia,Retailers
383341663786521,VOXLAT0006010732024278346,149.45,2023-12-07 20:12:40,Adore Beauty Australia,Beauty
303341304557194,VOXLAT0006010732025914576,49.43,2023-12-07 08:35:15,THE ICONIC,Retailers
303341300132946,VOXLAT0006010732025331847,80.29,2023-12-07 08:21:18,Cotton On New Zealand,Fashion & Retail
383341264090073,VOXLAT0006010732026140825,1137.13,2023-12-07 07:21:56,Klook Australia,Retailers
383341246908536,VOXLAT0006010732026497498,289.05,2023-12-07 06:51:34,Adore Beauty Australia,Beauty
583341218820628,VOXLAT0006010732021662500,852.34,2023-12-07 06:04:47,Klook Australia,Retailers
383341187889370,VOXLAT0006010732022494481,606.09,2023-12-07 05:13:22,Hertz New Zealand,Travel
383341177680945,VOXLAT0006010732025750061,195.0,2023-12-07 04:56:14,The Wild Rose New Zealand,Retailers
463341086031777,VOXLAT0006010732023094629,97.7,2023-12-07 02:23:29,Adore Beauty Australia,Beauty
303341056699409,VOXLAT0006010732026393143,107.99,2023-12-07 01:34:33,HelloFresh New Zealand,Retailers
583341016234229,VOXLAT0006010732020330711,74.4,2023-12-07 00:27:13,Booktopia Australia,Retailers
303340812516892,VOXLAT0006010732024997473,164.9,2023-12-06 22:34:17,Celebration Box New Zealand,Retailers
583340770912213,VOXLAT0006010732021672228,167.99,2023-12-06 21:24:57,HelloFresh New Zealand,Retailers
463340710979505,VOXLAT0006010732024387261,71.85,2023-12-06 19:45:02,Celebration Box New Zealand,Retailers
463340508520399,VOXLAT0006010732024493390,119.99,2023-12-06 14:07:37,HelloFresh New Zealand,Retailers
383340507848161,VOXLAT0006010732024997549,23.96,2023-12-06 14:06:27,HelloFresh New Zealand,Retailers
303340507334105,VOXLAT0006010732023574042,167.99,2023-12-06 14:05:36,HelloFresh New Zealand,Retailers
383340506806927,VOXLAT0006010732024997549,97.99,2023-12-06 14:04:43,HelloFresh New Zealand,Retailers
383340506737298,VOXLAT0006010732020922087,119.99,2023-12-06 14:04:35,HelloFresh New Zealand,Retailers
463340506643491,VOXLAT0006010732024489018,137.99,2023-12-06 14:04:27,HelloFresh New Zealand,Retailers
383340506461429,VOXLAT0006010732024108873,11.99,2023-12-06 14:04:09,HelloFresh New Zealand,Retailers
463340506079772,VOXLAT0006010732024574843,117.99,2023-12-06 14:03:30,HelloFresh New Zealand,Retailers
583340505790133,VOXLAT0006010732021080406,97.99,2023-12-06 14:03:02,HelloFresh New Zealand,Retailers
463340505604218,VOXLAT0006010732021541035,134.99,2023-12-06 14:02:43,HelloFresh New Zealand,Retailers
383340505485543,VOXLAT0006010732025813968,77.99,2023-12-06 14:02:32,HelloFresh New Zealand,Retailers
383340505455796,VOXLAT0006010732024108873,97.99,2023-12-06 14:02:28,HelloFresh New Zealand,Retailers
463340505440215,VOXLAT0006010732020043322,119.99,2023-12-06 14:02:26,HelloFresh New Zealand,Retailers
463340504777626,VOXLAT0006010732024893615,104.79,2023-12-06 14:01:21,HelloFresh New Zealand,Retailers
303340504680502,VOXLAT0006010732022131299,119.99,2023-12-06 14:01:11,HelloFresh New Zealand,Retailers
583340504532644,VOXLAT0006010732026382872,86.79,2023-12-06 14:00:56,HelloFresh New Zealand,Retailers
583340286851016,VOXLAT0006010732022209483,132.41,2023-12-06 07:58:36,THE ICONIC,Retailers
383340207702592,VOXLAT0006010732024445317,71.99,2023-12-06 05:46:22,Forever New New Zealand,Fashion & Retail
303340150707907,VOXLAT0006010732026393143,292.45,2023-12-06 04:11:15,Cotton On New Zealand,Fashion & Retail
303340118737174,VOXLAT0006010732025902266,162.5,2023-12-06 03:17:59,The Meat Box New Zealand,Retailers
383340076460635,VOXLAT0006010732022072188,42.47,2023-12-06 02:07:30,Klook Australia,Retailers
463340033166500,VOXLAT0006010732025973085,161.99,2023-12-06 00:55:22,Forever New New Zealand,Fashion & Retail
383339862795956,VOXLAT0006010732023546578,200.0,2023-12-05 23:58:04,Foot Locker New Zealand,Fashion & Retail
583339856808908,VOXLAT0006010732025806236,497.9,2023-12-05 23:48:04,THE ICONIC,Retailers
383339847264796,VOXLAT0006010732025051643,98.98,2023-12-05 23:32:11,THE ICONIC,Retailers
383339831037158,VOXLAT0006010732026581499,84.9,2023-12-05 23:05:07,Celebration Box New Zealand,Retailers
383339664435066,VOXLAT0006010732026466311,239.95,2023-12-05 18:27:28,Foot Locker New Zealand,Fashion & Retail
383339515607068,VOXLAT0006010732026542905,11.96,2023-12-05 14:19:29,HelloFresh New Zealand,Retailers
583339515505953,VOXLAT0006010732026008584,21.96,2023-12-05 14:19:14,HelloFresh New Zealand,Retailers
383339515496940,VOXLAT0006010732020144989,39.96,2023-12-05 14:19:12,HelloFresh New Zealand,Retailers
583339515215683,VOXLAT0006010732021426575,19.96,2023-12-05 14:18:45,HelloFresh New Zealand,Retailers
463339514810723,VOXLAT0006010732021462703,13.98,2023-12-05 14:18:04,HelloFresh New Zealand,Retailers
303339514598816,VOXLAT0006010732023809802,11.19,2023-12-05 14:17:43,HelloFresh New Zealand,Retailers
583339514553616,VOXLAT0006010732023809802,109.79,2023-12-05 14:17:38,HelloFresh New Zealand,Retailers
463339513343942,VOXLAT0006010732021462703,83.99,2023-12-05 14:15:37,HelloFresh New Zealand,Retailers
583339512947826,VOXLAT0006010732025762124,10.99,2023-12-05 14:15:04,HelloFresh New Zealand,Retailers
583339511198781,VOXLAT0006010732025250211,26.98,2023-12-05 14:12:01,HelloFresh New Zealand,Retailers
303339511047856,VOXLAT0006010732024453691,114.99,2023-12-05 14:11:55,HelloFresh New Zealand,Retailers
583339511063839,VOXLAT0006010732024095690,172.49,2023-12-05 14:11:51,HelloFresh New Zealand,Retailers
463339510994020,VOXLAT0006010732022500741,19.96,2023-12-05 14:11:41,HelloFresh New Zealand,Retailers
383339510824564,VOXLAT0006010732024783329,132.99,2023-12-05 14:11:25,HelloFresh New Zealand,Retailers
583339510693677,VOXLAT0006010732021426575,189.99,2023-12-05 14:11:12,HelloFresh New Zealand,Retailers
383339510551783,VOXLAT0006010732022955812,13.98,2023-12-05 14:10:58,HelloFresh New Zealand,Retailers
583339510001051,VOXLAT0006010732026079841,137.99,2023-12-05 14:10:03,HelloFresh New Zealand,Retailers
383339509855859,VOXLAT0006010732021956852,97.99,2023-12-05 14:09:54,HelloFresh New Zealand,Retailers
583339509852387,VOXLAT0006010732025762124,72.99,2023-12-05 14:09:49,HelloFresh New Zealand,Retailers
383339509431480,VOXLAT0006010732025250211,97.99,2023-12-05 14:09:13,HelloFresh New Zealand,Retailers
303339508317589,VOXLAT0006010732023270815,137.99,2023-12-05 14:07:14,HelloFresh New Zealand,Retailers
463339508295556,VOXLAT0006010732024779335,269.99,2023-12-05 14:07:12,HelloFresh New Zealand,Retailers
383339508130987,VOXLAT0006010732022955812,124.99,2023-12-05 14:06:56,HelloFresh New Zealand,Retailers
583339507393691,VOXLAT0006010732025615488,139.99,2023-12-05 14:05:43,HelloFresh New Zealand,Retailers
583339507308887,VOXLAT0006010732020844125,97.99,2023-12-05 14:05:34,HelloFresh New Zealand,Retailers
583339507268243,VOXLAT0006010732026542905,189.99,2023-12-05 14:05:30,HelloFresh New Zealand,Retailers
383339507133768,VOXLAT0006010732020144989,137.99,2023-12-05 14:05:16,HelloFresh New Zealand,Retailers
463339507121816,VOXLAT0006010732025234405,137.99,2023-12-05 14:05:15,HelloFresh New Zealand,Retailers
583339507018198,VOXLAT0006010732026008584,137.99,2023-12-05 14:05:03,HelloFresh New Zealand,Retailers
383339506787416,VOXLAT0006010732024016456,5.0,2023-12-05 14:04:39,HelloFresh New Zealand,Retailers
583339506657649,VOXLAT0006010732024376363,109.99,2023-12-05 14:04:28,HelloFresh New Zealand,Retailers
383339506372224,VOXLAT0006010732020424399,142.99,2023-12-05 14:04:00,HelloFresh New Zealand,Retailers
303339506290669,VOXLAT0006010732022315975,80.39,2023-12-05 14:03:52,HelloFresh New Zealand,Retailers
583339505996035,VOXLAT0006010732025637185,77.99,2023-12-05 14:03:29,HelloFresh New Zealand,Retailers
463339505953821,VOXLAT0006010732024016456,97.99,2023-12-05 14:03:18,HelloFresh New Zealand,Retailers
463339505843228,VOXLAT0006010732022500741,15.0,2023-12-05 14:03:07,HelloFresh New Zealand,Retailers
303339505705678,VOXLAT0006010732025616320,99.99,2023-12-05 14:02:54,HelloFresh New Zealand,Retailers
463339505247477,VOXLAT0006010732022500741,128.29,2023-12-05 14:02:08,HelloFresh New Zealand,Retailers
303339504791234,VOXLAT0006010732024005012,9.99,2023-12-05 14:01:23,HelloFresh New Zealand,Retailers
303339504611543,VOXLAT0006010732026567092,64.99,2023-12-05 14:01:05,HelloFresh New Zealand,Retailers
303339321939231,VOXLAT0006010732021626695,143.88,2023-12-05 08:56:39,Laithwaites New Zealand,Retailers
383339320631589,VOXLAT0006010732020007160,220.0,2023-12-05 08:54:36,Foot Locker New Zealand,Fashion & Retail
303339282031331,VOXLAT0006010732022853777,501.45,2023-12-05 07:51:07,THE ICONIC,Retailers
303339237372569,VOXLAT0006010732024594452,77.86,2023-12-05 06:35:42,Adore Beauty Australia,Beauty
383339142530952,VOXLAT0006010732024999727,89.95,2023-12-05 03:57:37,Foot Locker New Zealand,Fashion & Retail
583339042366277,VOXLAT0006010732026105646,503.04,2023-12-05 01:10:40,THE ICONIC,Retailers
583339019235851,VOXLAT0006010732026044647,169.94,2023-12-05 00:32:08,Forever New New Zealand,Fashion & Retail
383339012940791,VOXLAT0006010732023304390,67.35,2023-12-05 00:21:39,The Meat Box New Zealand,Retailers
303338597576060,VOXLAT0006010732026519960,76.7,2023-12-04 16:36:02,Booktopia Australia,Retailers
303338577063736,VOXLAT0006010732021322139,217.88,2023-12-04 16:01:52,Laithwaites New Zealand,Retailers
583338572442390,VOXLAT0006010732024972286,217.88,2023-12-04 15:54:08,Laithwaites New Zealand,Retailers
383338568231081,VOXLAT0006010732021348472,217.88,2023-12-04 15:47:06,Laithwaites New Zealand,Retailers
583338568047417,VOXLAT0006010732021962397,217.88,2023-12-04 15:46:50,Laithwaites New Zealand,Retailers
303338567014608,VOXLAT0006010732024624358,217.88,2023-12-04 15:45:06,Laithwaites New Zealand,Retailers
383338556064306,VOXLAT0006010732023161014,217.88,2023-12-04 15:26:52,Laithwaites New Zealand,Retailers
463338474378747,VOXLAT0006010732020229962,65.67,2023-12-04 13:10:41,Booktopia Australia,Retailers
383338310064946,VOXLAT0006010732023195830,175.08,2023-12-04 08:36:50,Klook Australia,Retailers
583338289590971,VOXLAT0006010732023195830,152.06,2023-12-04 08:02:43,Klook Australia,Retailers
583338270595715,VOXLAT0006010732023195830,421.85,2023-12-04 07:31:03,Klook Australia,Retailers
303338268363476,VOXLAT0006010732023965984,111.4,2023-12-04 07:27:19,THE ICONIC,Retailers
383338267444767,VOXLAT0006010732021426575,335.76,2023-12-04 07:25:48,Laithwaites New Zealand,Retailers
383338238282268,VOXLAT0006010732022772571,220.0,2023-12-04 06:37:14,Foot Locker New Zealand,Fashion & Retail
463338230106063,VOXLAT0006010732022521234,86.65,2023-12-04 06:23:34,Booktopia Australia,Retailers
